ItemName,original_type,original_subtype,frequency
【半箱 喵樂 M’DARYN 肉食控主食罐 80g】雞肉 鮪魚 旗魚 鮭魚 鵪鶉 台灣 主食罐 貓罐 貓 罐 440 元 x,寵物,寵物營養保健品,3
【贈品】品牌保冷袋,健康保健,保健食品,3
【半小時】雙妹子盲盒-單一規格,食品,酒類,3
分裝紐西蘭恆天然 NZMP脫脂奶粉 附脫氧劑 1kg,嬰幼童與母親,嬰幼童食品,3
分裝法國法芙娜 Valrhona頂級無糖可可粉 500g,食品,零食,3
分裝法國布爾喬亞裸麥麵粉T170石磨粉 附脫氧劑 4kg,美妝保養,防曬品,3
胖系 生吐司系列-唐寧伯爵紅茶生吐司,食品,烘焙食材,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 J排17號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 J排16號、 1169 新台幣 x,服務、票券,門票,3
分裝法國可可巴芮 Cacao Barry可可脂顆粒狀 500g,食品,米,3
分裝昭和製粉特高筋粉先鋒 附脫氧劑 4kg,郵購與傳銷,到府行銷,3
分裝昭和製粉特高筋粉先鋒 附脫氧劑 4kg,裝潢與建築,建築材料,3
分離式線材連接器 可接PLA/ABS等 1.75線用,手機平板與周邊,充電傳輸與轉接相關設備,3
空間租賃 座位B-2 : 3 小時,不動產與租賃,房屋仲介,3
空間租賃 座位B-2 : 1 小時,不動產與租賃,房屋仲介,3
電商-贈品-幫寶適-寶貝搖滾爵士鼓(11206) 0 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
空間租賃 座位A-4 : 1 小時,不動產與租賃,房租租賃,3
空間租賃 座位A-1 : 3 小時,不動產與租賃,房租租賃,3
烘焙筆記本,家電影音,廚房家電,3
木柄矽膠耐熱刮刀油刷組-贈品,家電影音,家電美容,3
分離乳清蛋白-原味,健康保健,保健食品,3
精緻,健康保健,保健食品,3
311 含運套餐~正餐飲品一次滿足,服務、票券,餐券,3
刊登費用 100 元 x,其他大類,其他,3
切碎盆上蓋-福利品-福利品 330 元 x,居家生活,傢俱,3
【半小時】一般、特殊模式-單一規格,其他大類,其他,3
切片傳統杏仁奶油國王派,食品,生鮮食品,3
切片-中秋蛋黃酥國王派,食品,生鮮食品,3
列王紀計劃奉獻 2000TWD,金融服務,其他金融服務,3
空間租賃 可喜台北館- 西門紅樓 : 4 小時,不動產與租賃,房租租賃,3
空間租賃 M.A.G X Golf24 板橋四川 : 2 小時,戶外/旅行,戶外休閒運動,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排5號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排6號、 1169 新台幣 x,服務、票券,門票,3
胖胖字絨毛Logo大學T 及其他1件,服飾,休閒運動服飾,3
胖系 生吐司系列-預定7/1 海安19:30取三拼生吐司,食品,烘焙食材,3
初中級插班三堂,服務、票券,課程,3
【卉星專屬】HydraFacial-水飛梭煥膚專案,美妝保養,化妝品,3
【午告讚】午仔魚一夜干,食品,海鮮,3
【升級配方】MD 三效卵磷脂｜卵磷脂 雙...等1件商品,健康保健,保健食品,3
【升級款】日本LCH乳酸菌酵素添加30入/盒_升級版益生菌,健康保健,保健食品,3
【升級款】USii 透氣輕柔機車雨衣 (黃綠色/L/165-180cm),戶外/旅行,雨具,3
【升級款】USii 透氣輕柔機車雨衣 (粉紅色/M/155-165cm),戶外/旅行,雨具,3
【升級專案】ATMOS - MISSION2,其他大類,其他,3
【半小時】NG、ARAM、特殊模式-單一規格,3C與筆電,軟體,3
初六 聰敏樂機能巧克力買5送1,其他大類,其他,3
初八御守泡菜-買10送1直購免運-綜合口味(10瓶),食品,生鮮食品,3
初八御守泡菜-買10送1直購免運-小辣(10瓶),食品,生鮮食品,3
【升小二】2025夏 | 美數探索營 - 【升小二】｜8/18-8/22幸安國小場｜W7臺灣飲食週｜早鳥價｜美數探索營 12600 TWD x,服務、票券,禮券,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排22號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排23號、 1169 新台幣 x,服務、票券,門票,3
空間租賃 Golf24 高雄大樂B包廂 : 1.5 小時,不動產與租賃,房租租賃,3
初二 GF凝露買3送1,美妝保養,化妝品,3
初夏果實花園花圈,居家生活,居家裝飾,3
初戀-素食可 L包,服飾,其他服飾,3
司派希 L包,服飾,其他服飾,3
科學麵超人 L包,服飾,其他服飾,3
雄原味-素食可 L包,服飾,其他服飾,3
麥美麗-素食可 L包,服飾,其他服飾,3
【升小二】2025夏 | 美數探索營 - 【升小二】｜7/14-7/18美數學院場｜W2時空探險週 科學篇｜早鳥價｜美數探索營 12600 TWD x,服務、票券,禮券,3
【升小一】2025夏 | 美數探索營 - 【升小一】8/18-8/22美數學院場｜W7臺灣飲食週｜早鳥價｜美數探,服務、票券,禮券,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排14號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排15號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排10號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排11號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 H排9號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 H排8號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 H排5號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 H排4號、 1169 新台幣 x,服務、票券,門票,3
【升小二】2025夏 | 美數探索營 - 【升小二】｜8/25-8/28美數學院場｜W8時空探險週 藝術篇｜早鳥價｜美數探索營 10080 TWD x,服務、票券,禮券,3
初戀_裸粉永生玫瑰花束,其他大類,其他,3
【升2～3年級】2025夏｜臺師大SEL社會情緒全人夏令營 - 升2～3年級｜8/11臺師大｜主題A｜晚鳥價｜臺師大SEL社會情緒全人夏令營 9990 TWD x,服務、票券,禮券,3
初心者創作必備技能套裝線上＋實體,服務、票券,課程,3
初日診所 - $55800 (分期) TWD 55800 元 X,服務、票券,生活服務,3
初日療程 - 8週減重療程 (扣除門診及減重套組),服務、票券,生活服務,3
(滿1999送戲沙遊戲)【Pampers 幫寶適】超薄乾爽拉拉褲（XL32片x6包／箱） 1614 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
【千金禮盒】茶•點心綜合組,食品,餐飲,3
麻油猴頭菇-單盒,食品,生鮮食品,3
初日保健品(新利典膠囊),服務、票券,生活服務,3
初效濾網 (ZERO/SGT450)~4/15起依序出貨,家電影音,生活家電,3
空間租賃 Golf24 蘆洲 A包廂 : 2.5 小時,不動產與租賃,房屋仲介,3
初戀心動日系輕奢通勤時尚襯衫,服飾,T恤,3
(滿1999送收銀機家家酒)【美強生】優兒A+ 1-3歲幼兒成長奶粉 （1700g／罐）效期2024/10 799 新台幣 x,嬰幼童與母親,嬰幼童食品,3
初日診所- 進階療程+vitD,其他大類,其他,3
【十月】 Pokemon Card Day 寶可夢日-開放交流賽,娛樂、收藏,玩具,3
7th WIP Taipei 2025 Interventional Pain Workshop 65500 元 x,包包/配件/精品,手錶,3
【十八養場x虎元漢藥】仙草藥膳燉雞組,食品,沖泡品,3
【千金紅茶】千金紅茶 l 天然蜜桃果香丨高山永續 - 100g袋裝,食品,飲料,3
310096ck內衣,服飾,內睡衣,3
初日診所 - 8周療程+檢驗(進階女性荷爾蒙+進階甲狀腺),服務、票券,生活服務,3
"空間租賃 Golf24 竹北高鐵 : -1 day, 3 小時",不動產與租賃,房租租賃,3
初日診所 - 彩色好心情加強膠囊＄2800,服務、票券,生活服務,3
【十八養場 團購限定組】老饕必點組,食品,餐飲,3
初日診所- 療程$55800 TWD 55800 元 X,服務、票券,生活服務,3
初日診所- 常易淨 1950元,服務、票券,生活服務,3
初日診所 -初日診所 -舒淨包4包10320元,服務、票券,生活服務,3
初日診所 - 藥費420元,服務、票券,生活服務,3
初日診所 - 肝臟修復點滴,服務、票券,生活服務,3
【十一月例行課程】斬桃花、流霞、將軍箭-行道師&觀想師,服務、票券,課程,3
"77速出貨規格,50入 30000 新台幣 x",運動/健身,運動用品,3
【匠心】三層平面醫用口罩-黑色 成人款(50入/盒),服飾,其他服飾,3
【匠心】三層平面醫用口罩-藍色 成人款(50入/盒),服飾,其他服飾,3
【北農嚴選】茂谷柑禮箱 (含運),食品,生鮮食品,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 H排18號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 H排17號、 1169 新台幣 x,服務、票券,門票,3
【十月加開課程】安龍送虎-行道師報名,服務、票券,課程,3
初日診所 - 保健品-麗妍,健康保健,保健食品,3
初日診所 - ★初日療程(55800)分期★ TWD 55800 元 X,服務、票券,生活服務,3
初日診所-門診費線上刷卡,服務、票券,生活服務,3
初日診所-門診費,書籍及雜誌期刊,醫療保健書籍,3
初日診所-減重8周療程,服務、票券,生活服務,3
初日診所-利能B 2600元,服務、票券,生活服務,3
初日診所-初日維生素D3滴劑 1490元,服務、票券,生活服務,3
初日診所-保健品【麗妍】,健康保健,保健食品,3
初日診所-4000,服務、票券,生活服務,3
31 六假日小流浪下午 1600 1700 台北橋 唯一出口 不能再完美的檸檬塔 6吋,食品,甜點,3
胡綠韓服男,服飾,其他服飾,3
胡琮淨老師 葡萄牙雙城建築之美系列4堂 線上講座費用,服務、票券,課程,3
胡椒麻醬 全素 (1箱/12袋入) -老媽拌麵,食品,米,3
30重聚紀念衫＋紅酒套組(黑色:L，白色:L),服飾,其他服飾,3
初晨之光沐浴膠,美妝保養,洗髮乳洗髮精,3
空間租賃 Golf24 新竹竹東 : 1 小時,不動產與租賃,房租租賃,3
(滿1999送旋轉停車場)【Pampers 幫寶適】極上守護／一級幫拉拉褲（M152片／箱）彩箱 1299 新台幣 x,健康保健,日常護理,3
(滿1999送旋轉停車場)【Pampers 幫寶適】極上守護／一級幫拉拉褲（L117片／箱）彩箱 1299 新台幣 x,健康保健,保健食品,3
【北農嚴選】愛文芒果禮盒(含運),食品,生鮮食品,3
【北農嚴選】愛文芒果分享裝(含運),食品,生鮮食品,3
【北農嚴選】【日系商品-期間限量】市田柿,食品,生鮮食品,3
【北海道觀光列車】動物的寶庫 冬季釧路濕原自然列車與鄂霍次克流冰（2泊3日）,服務、票券,宗教服務,3
【北海道】七星米/朧月米/雪彩米/夢之美 595 元 x,食品,米,3
【北海道LUXE 巴斯克】（含運）6寸,食品,甜點,3
【北區】抽油煙機清洗 - 送瓦斯爐表面清潔 - 斜背型(寛81-90cm),家電影音,家電美容,3
"30重聚紀念衫(顏色:黑，尺寸:L),我要幫自已報名,真空咖啡保溫瓶",服飾,其他服飾,3
"30重聚紀念衫(顏色:白，尺寸:M),我要幫自已報名",服飾,其他服飾,3
7入All in 大禮包,運動/健身,運動健身能量補給,3
【北農嚴選】精選鳳梨分享裝(含運),食品,生鮮食品,3
空間租賃 Golf24 新竹埔頂 : 4 小時,不動產與租賃,房租租賃,3
初次的紀念。Moonstone | 月光石 | 925純銀禮盒組,包包/配件/精品,飾品,3
初木集x誠品480報名,服務、票券,報名費,3
31 六假日小流浪下午 1600 1700 板橋 1號出口 不能再完美的檸檬塔 6吋,食品,甜點,3
31 六假日小流浪下午 1600 1700 台北橋 唯一出口 酒鬼版大人的提拉米蘇塔 6吋,食品,甜點,3
初秋限時連線加開預購,運動/健身,運動用品,3
初秋的奶油花缽,居家生活,居家裝飾,3
秋穗果實藤籃,居家生活,居家裝飾,3
"空間租賃 Golf24 新竹光埔 : -1 day, 4 小時",不動產與租賃,房租租賃,3
"空間租賃 Golf24 新竹光埔 : -1 day, 2.5 小時",不動產與租賃,房租租賃,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排9號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排8號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排30號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排31號、 1169 新台幣 x,服務、票券,門票,3
"30重聚紀念衫(顏色:黑，尺寸:XL),我要幫自已報名",服飾,其他服飾,3
初版限定生産『千本月』 超異域公主連結☆Re:Dive 可可蘿（遊騎兵） 妊娠版 抱枕套 フレス製,娛樂、收藏,玩具,3
(滿1999送泡泡玩具機)【Pampers 幫寶適】一級幫黏貼型紙尿褲量販包（L64片X3包／箱） 2007 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
7吋工程寶,其他大類,其他,3
【包大人】整夜熟睡替換式尿片（22片X6包／箱）,嬰幼童與母親,嬰幼兒居家防護,3
【勤業眾信獨家】acerpure clean 直立式無線吸塵器 HV312-10W 1990 TWD x,家電影音,家電美容,3
【募資熱銷No.1】CV-X1氣旋智慧無線吸塵器(三色)｜大全配套組 - 銀河藍,娛樂、收藏,電影動漫周邊,3
【募資冠軍No.1】CV-X1氣旋智慧無線吸塵器(獨家三色)｜大全配套組 - 珍珠白,娛樂、收藏,電影動漫周邊,3
【募資冠軍No.1】CV-X1氣旋智慧無線吸塵器(獨家三色)｜大全配套組 - 暖灰金,娛樂、收藏,電影動漫周邊,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排28號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排29號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排24號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排25號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排18號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 G排17號、 1169 新台幣 x,服務、票券,門票,3
金盞菊弱酸性潔面乳 - 保濕 (200 g),美妝保養,化妝品,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 8/25 (日) 10:30-12:00 (蜥蜴ＩＩ) 850 元,服務、票券,課程,3
初級 生物 (銅牌) 200 元 x,服務、票券,課程,3
空間租賃 Golf24 彰化四維 : 1.5 小時,不動產與租賃,房租租賃,3
初級 化學 (銅牌) 200 元 x,服務、票券,報名費,3
初級100韓文直播課,服務、票券,課程,3
(滿1999送火箭背包醫具組)【Pampers 幫寶適】超薄乾爽嬰兒紙尿褲 （L84片x2包／箱）（彩盒箱） 1111 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 8/10 (日) 14:30-16:00 (蛇) 850 元,服務、票券,禮券,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 7/20 (日) 10:30-12:00 (蜥蜴ＩＩ) 850 元,服務、票券,禮券,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 6/29 (六) 15:00-16:30 (蛇與守宮) 800 元,服務、票券,課程,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 6/23 (日) 16:00-17:30 (烏龜) 800 元,服務、票券,課程,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 6/16 (日) 14:30-16:00 (蜥蜴Ｉ) 800 元,服務、票券,課程,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 5/5 (日) 10:30-12:00 (蜥蜴Ｉ) 800 元,服務、票券,課程,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 5/25 (日) 16:00-17:30 (烏龜) 850 元,服務、票券,禮券,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 5/19 (日) 14:30-16:00 (蜥蜴Ｉ) 800 元,服務、票券,課程,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 5/11 (六) 10:30-12:00 (蜥蜴ＩＩ) 800 元,服務、票券,課程,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 4/27 (六) 14:30-16:00 (蛇與守宮) 800 元,服務、票券,課程,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 11/30 (六) 10:30-12:00 (守宮) 850 元,服務、票券,課程,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 10/19 (六) 16:00-17:30 (蛇與守宮) 850 元,服務、票券,課程,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排8號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排9號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排6號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排7號、 1169 新台幣 x,服務、票券,門票,3
胡蘿蔔IPMP水分舒緩面膜,美妝保養,化妝品,3
初級返利基金,金融服務,其他金融服務,3
初級課程 3980 件 x,服務、票券,課程,3
30盒85折,食品,沖泡品,3
贈品-茶葉禮盒,食品,沖泡品,3
(滿1999送火箭背包醫具組)【Pampers 幫寶適】超薄乾爽嬰兒紙尿褲／尿布（S84片x3包／箱） 1347 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
電商-贈品-幫寶適-火箭背包醫具組(11211) 0 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
初護摩札申請 15600 元 x,服務、票券,宗教服務,3
2024珍愛母親節華齊堂-無糖葡萄糖胺龜鹿四珍飲禮盒 (60ml*12入),健康保健,保健食品,3
【動物觀察課】動物觀察課（1.5hr）｜1大1小親子組 - 3/29 (六) 16:00-17:30 (蛇) 850 元,服務、票券,禮券,3
初護摩札申請 15200 元 x,服務、票券,宗教服務,3
初護摩札申請 12600 元 x,金融服務,其他金融服務,3
初護摩札申請 12400 元 x,服務、票券,宗教服務,3
【四週年滿額禮 - 手機掛繩】,食品,零食,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排24號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排25號、 1169 新台幣 x,服務、票券,門票,3
胡蘿蔔花柔嫩護手霜,美妝保養,化妝品,3
(滿1999送玩具)【Pampers 幫寶適】超薄乾爽嬰兒紙尿褲 （L84片x2包／箱）（彩盒箱） 1109 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
初護摩札申請 17000 元 x,金融服務,其他金融服務,3
初護摩札申請 16600 元 x,服務、票券,宗教服務,3
初護摩札申請 16200 元 x,其他大類,其他,3
"空間租賃 Golf24 圓山2店 : -1 day, 0.5 小時",不動產與租賃,房屋仲介,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排17號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排18號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排10號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 F排11號、 1169 新台幣 x,服務、票券,門票,3
品牌專用手提紙袋,食品,烘焙食材,3
空間租賃 Golf24 台中西屯 : 4.5 小時,不動產與租賃,房屋仲介,3
【加長版護照夾/中夾 可容納台灣國際駕照】義大利植鞣牛皮,戶外/旅行,旅行包款,3
7天聽到飽的音樂故事 299 元 x,其他大類,其他,3
空間租賃 Golf24 台中太平光興 : 2.5 小時,不動產與租賃,房租租賃,3
空間租賃 Golf24 台中南屯 B : 3.5 小時,不動產與租賃,房租租賃,3
(滿1999送甜點收銀機組)【Pampers 幫寶適】一級幫巧虎安睡褲（XXL22片X4包／箱） 2196 新台幣 x,娛樂、收藏,CD&DVD,3
(滿1999送甜點收銀機組)【Pampers 幫寶適】一級幫巧虎安睡褲（XL26片X4包／箱） 2196 新台幣 x,娛樂、收藏,CD&DVD,3
(滿1999送甜點收銀機組)【Pampers 幫寶適】一級幫巧虎安睡褲（L30片X4包／箱） 2196 新台幣 x,娛樂、收藏,CD&DVD,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 E排37號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 E排38號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 E排28號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 E排29號、 1169 新台幣 x,服務、票券,門票,3
胡麻醬-清爽口味 x,食品,餐飲,3
空間租賃 Golf24 台中太平光興 : 1.5 小時,不動產與租賃,房租租賃,3
初護摩札申請 36000 元 x,服務、票券,宗教服務,3
"空間租賃 Golf24 台中南屯 A : -1 day, 4 小時",不動產與租賃,房租租賃,3
"空間租賃 Golf24 台中南屯 A : -1 day, 1.5 小時",不動產與租賃,房租租賃,3
空間租賃 Golf24 信義松仁 : 4 小時,不動產與租賃,房屋仲介,3
【加購延長專案】MinVita 百卡餐 究極可可 5盒,健康保健,保健食品,3
【加購專案】MinVita 百卡餐 究極可可 1盒*1盒,健康保健,保健食品,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 E排24號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 E排25號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 E排17號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 E排18號、 1169 新台幣 x,服務、票券,門票,3
胭梅繆思淡香精 -100ml,美妝保養,香水,3
胤翔 x 好關係｜翔跟你一起挑好寢具 😉 加場至12/29,其他大類,其他,3
空間租賃 Golf24 台中南屯 B : 4 小時,不動產與租賃,房租租賃,3
【加購其他設計費】加購加急費,其他大類,其他,3
"空間租賃 Golf24 信義松仁 : -1 day, 3.5 小時",不動產與租賃,房屋仲介,3
"空間租賃 Golf24 台中南屯 B : -1 day, 1.5 小時",不動產與租賃,房租租賃,3
"空間租賃 Golf24 三重湯城二店 : -1 day, 2.5 小時",不動產與租賃,房租租賃,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 D排28號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 D排29號、 1169 新台幣 x,服務、票券,門票,3
胸前開洞連身洋(現貨),服飾,泳裝,3
胸前配色小Logo厚棉寬版T-WN/黑色 X,服飾,T恤,3
胰妥讚瘦瘦筆,美妝保養,化妝品,3
電商-贈品-幫寶適-童趣火車軌道組(11209) 0 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
空間租賃 Golf24 Square Golf 台中豐原2店 : 3 小時,不動產與租賃,房租租賃,3
空間租賃 Golf 24 : 3.5 小時,服務、票券,生活服務,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 D排1號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 D排2號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 D排17號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 D排18號、 1169 新台幣 x,服務、票券,門票,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 D排10號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 D排11號、 1169 新台幣 x,服務、票券,門票,3
胭脂蝦凍乾 20g（鋁袋裝）,美妝保養,肥皂香皂,3
胭脂紅色系索拉玫瑰,服飾,其他服飾,3
空間租賃 Golf24 三重湯城 : 4 小時,不動產與租賃,房屋仲介,3
30年老欉產銷履歷《紅肉甜丁》小清新蜜香、低酸度又多汁 - 老欉紅肉甜丁 16台斤 899元,食品,生鮮食品,3
空間租賃 1203 工作樂沙龍 : 4.5 小時,不動產與租賃,房租租賃,3
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 C排21號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 C排22號、 1169 新台幣 x,服務、票券,門票,3
30年老欉產銷履歷《甜橙柳丁》古早自然風味 - 甜橙柳丁 30台斤,食品,沖泡品,3
初階、中階-直覺式塔羅牌占卜工坊 10000 NTD x,其他大類,其他,3
初階MSP-八月份,3C與筆電,軟體,3
30寶石,包包/配件/精品,珠寶鑽石,3
30年老欉《糯米荔枝》籽小肉質Q彈厚實 - 老欉糯米荔枝 5台斤 2箱 1800元,食品,海鮮,3
初階新訓5折,服務、票券,課程,3
空間租賃 1101 漫漫小舞台（人工預定） : 2 小時,不動產與租賃,房租租賃,3
初階培訓 個人複訓 未完成更新教材培訓,服務、票券,課程,3
初階元辰宮,書籍及雜誌期刊,宗教命理書籍,3
(滿1999送童趣火車軌道組)【Pampers 幫寶適】超薄乾爽拉拉褲（XL32片x6包／箱） 1614 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
(滿1999送童趣火車軌道組)【Pampers 幫寶適】超薄乾爽嬰兒紙尿褲（ XL68片x2包／箱）（彩盒箱） 1109 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
(滿1999送童趣火車軌道組)【Pampers 幫寶適】超薄乾爽嬰兒紙尿褲 （M100片 x2包／箱）（彩盒箱） 1109 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
空間租賃 1401 天空癒療室 : 4 小時,不動產與租賃,房租租賃,3
(滿1999送紅利+眼罩)【Merries 妙而舒】瞬吸舒爽紙尿褲（S54片X4包／箱）大樹獨家品 849 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,3
30天目標打卡套組 30天目標打卡套組 貓咪,食品,麵食,3
【加購】滴雞精超值試喝 (每天都要一起玩),健康保健,保健食品,3
【加購】法式珍珠糖泡芙,食品,甜點,3
【加購】札幌烤餅,食品,烘焙食材,3
7天超持久長效腋下體單一規格 496 元,美妝保養,私密清潔保養,3
