ItemName,original_type,original_subtype,frequency
採購應如何確認買價合理性-價格與成本分析實務技巧 - 確定開課 X1 共3400,服務、票券,課程,2
魔法蠟燭女巫幫你燒區＊訂單完成後請回傳訂單編號至官方LINE＊-能量之流,食品,麵食,2
BONum博紐台灣訂單補費用,其他大類,其他,2
魔法蠟燭-仔細閱讀內文,居家生活,居家香氛,2
魔法藥草高階班,服務、票券,課程,2
魔法藥草蠟燭課程,服務、票券,課程,2
魔法藥草基礎班,服務、票券,課程,2
採購日常實務常見問題與解決技巧 - 已達開班門檻 - 確定開課 X1 共3400,服務、票券,課程,2
採購應如何確認買價的合理性–價格與成本分析技巧與實務 X1 共3515,服務、票券,課程,2
魔法線條嘉年華~帽子與披風的藝術派對 僅1梯 1350 元 x,服務、票券,課程,2
魔法組合邀請根據情況填寫金額,食品,麵食,2
魔法精油能量 | 試香系列 5ml 30ml-5ml_金錢能量,美妝保養,美甲,2
魔法科高中的劣等生 Appendix 1,書籍及雜誌期刊,電子書及周邊,2
魔法科高中的劣等生 32,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 31,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 30,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 29,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 28,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 27,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 26,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 25,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 24,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 23,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 22,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 21,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 20,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 SS,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 19,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 18,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 17,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 16,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 15,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生 14,書籍及雜誌期刊,漫畫,2
魔法科高中的劣等生,書籍及雜誌期刊,漫畫,2
魔法科學素養學習包半年6期訂閱海倫日記,金融服務,其他金融服務,2
魔法禁書目錄外傳 科學超電磁砲 18,書籍及雜誌期刊,電子書及周邊,2
翻轉吸管杯蓋,居家生活,水壺,2
魔法瓶特仕款 730ML,居家生活,水壺,2
玻璃瓶墊,居家生活,水壺,2
採購績效與內控管理,服務、票券,課程,2
採購績效與內控管理 X1 共3515,服務、票券,課程,2
採購績效與內控管理 - 達開班標準 - 確定開課,服務、票券,課程,2
採購績效與內控管理 - 達開班標準 - 確定開課 X1 共3700,服務、票券,課程,2
採購管理與改善技巧研習班 - 確定開課,服務、票券,課程,2
採購管理與改善技巧研習班 - 確定開課 X1 共3500,服務、票券,課程,2
魔法特硬專業級狼牙棒運動滾筒,運動/健身,健身運動器材,2
魔法活船三部曲3命運之船下　368元X1魔法活船三部曲3命運之船上　368元X1魔法活船三部曲2瘋狂之船下　368元X1魔法活船三部曲2瘋狂之船上　368元X1魔法活船三部曲1魔法之船下　360元X1魔法活船三部曲1魔法之船上,書籍及雜誌期刊,男同書籍,2
魔法波龍組 - 粉紅,娛樂、收藏,玩具,2
魔法樹脂體驗課/七月場/多款可選,服務、票券,課程,2
魔法森林草本養髮洗髮精 360ml,美妝保養,化妝品,2
採購與供應管理-ESG策略與實作 - 確定開課,服務、票券,課程,2
採購與供應管理-ESG策略與實作 - 確定開課 X1 共4100,服務、票券,課程,2
採購與供應管理- ESG策略與實作,服務、票券,課程,2
採購與供應管理- ESG策略與實作 X1 共3990,服務、票券,課程,2
採購與供應管理- ESG策略與實作 - 已達開班標準,其他大類,其他,2
採購與供應管理- ESG策略與實作 - 已達開班標準 X1 共3990,其他大類,其他,2
魔法森林-魔鏡啊！魔鏡 (22-22)魔鏡 200 元 x,其他大類,其他,2
魔法森林-迷路森林探險趣(贈拍立得照片留念) (22-17)探險 200 元 x,服務、票券,生活服務,2
採購談判策略與合約管理實務 - 確定開課,服務、票券,課程,2
採購談判策略與合約管理實務 - 確定開課 X1 共3400,服務、票券,課程,2
採購與供應管理從業人員必備：職場表達力,服務、票券,課程,2
採購與供應管理從業人員必備：職場表達力 X1 共4200,服務、票券,課程,2
魔法抓抓抓,寵物,寵物用品,2
魔法少年賈修 完全版 9,書籍及雜誌期刊,漫畫,2
魔法少年賈修 完全版 16,書籍及雜誌期刊,電子書及周邊,2
魔法少年賈修 完全版 16　128元X1魔法少年賈修 完全版 15　129元X1魔法少年賈修 完全版 14　128元X1魔法少年賈修 完全版 13　129元X1魔法少年賈修 完全版 12　128元X1魔法少年賈修 完全版 11　129元X1魔法少年賈修 完全版 10　128元X1魔法少年賈修 完全版 9　129元X1魔法少年賈修 完全版 8　128元X1魔法少年賈修 完全版 7　129元X1魔法少年賈修 完全版 6　128元X1魔法少年賈修 完全版 5　129元X1魔法少年賈修 完全版 4　128元X1魔法少年賈修 完全版 3　129元X1魔法少年賈修 完全版 2　128元X1魔法少年賈修 完全版 1,書籍及雜誌期刊,電子書及周邊,2
魔法少年賈修 完全版 14,書籍及雜誌期刊,漫畫,2
魔法少年賈修 完全版 13,書籍及雜誌期刊,漫畫,2
魔法少年賈修 完全版 12　190元X1魔法少年賈修 完全版 11　190元X1魔法少年賈修 完全版 10　190元X1魔法少年賈修 完全版 9　190元X1魔法少年賈修 完全版 8　190元X1魔法少年賈修 完全版 7　190元X1魔法少年賈修 完全版 6　190元X1魔法少年賈修 完全版 5　190元X1魔法少年賈修 完全版 4　190元X1魔法少年賈修 完全版 3　190元X1魔法少年賈修 完全版 2　190元X1魔法少年賈修 完全版 1,書籍及雜誌期刊,漫畫,2
魔法少年賈修 完全版 12,書籍及雜誌期刊,漫畫,2
魔法少女的魔女審判 遊戲原聲帶 OST 718發售 航空版,鞋類,運動鞋,2
採購議價策略與談判 X1 共3515,服務、票券,課程,2
採購議價策略與談判 - 達開班標準 X1 共3420,服務、票券,課程,2
採購議價策略與談判 - 達開班標準 - 確定開課 X1 共3600,服務、票券,課程,2
BOOM D（僅剩B罩杯）,服飾,內睡衣,2
魔法少女三十好幾(01),書籍及雜誌期刊,漫畫,2
魔法壞女巫：第二部 雙人電影吉拿套票 I排14號、魔法壞女巫：第二部 雙人電影吉拿套票 I排15號、 889 新台幣 x,服務、票券,門票,2
採購量價分析工具與價格談判技巧 - 已達開班標準,其他大類,其他,2
採購量價分析工具與價格談判技巧 - 已達開班標準 X1 共3500,其他大類,其他,2
魔法壞女巫系列Glinda琺瑯鑄鐵圓鍋24cm (貝殼粉-內鍋白),居家生活,餐廚,2
魔法噴霧 - 10ml,美妝保養,卸妝品,2
魔法公主(數位日語) 250元,書籍及雜誌期刊,漫畫,2
採購量價分析與降價技巧 - 確定開課,服務、票券,課程,2
採購量價分析與降價技巧 - 確定開課 X1 共3500,服務、票券,課程,2
採購量價分析與降價技巧 - 確定開課 X1 共3400,服務、票券,課程,2
採購量價分析工具與價格談判技巧,服務、票券,課程,2
採購量價分析工具與價格談判技巧 X1 共3515,服務、票券,課程,2
採購量價分析工具與價格談判技巧 X1 共3420,服務、票券,課程,2
魔法★探險家 轉生為成人遊戲萬年男二又怎樣我要活用遊戲知識自由生活 5,書籍及雜誌期刊,文學小說,2
"魔月凱旋塔羅｜Trionfi Della Luna Tarot｜78張,贈中文翻譯",食品,麵食,2
魔星召喚豪華禮盒,娛樂、收藏,卡牌,2
魔方 MOREFINE M9 (升級版) 超級迷你電腦 Intel N150 3.6GHz 雙螢幕輸出 DDR4 3200MHz 雙頻WIFI,3C與筆電,桌上型電腦,2
魔幻力量紙膠帶｜聖樹之森,居家生活,文具,2
魔幻之旅花花寬鬆T 980 新台幣 x,服飾,T恤,2
魔帶休閒安全鞋 [尺寸: 26.5],鞋類,紳士鞋,2
魔導具師妲莉亞永不妥協～從今天開始的自由職人生活～ 5,書籍及雜誌期刊,雜誌期刊,2
魔導具師妲莉亞永不妥協～從今天開始的自由職人生活～ 3,書籍及雜誌期刊,漫畫,2
魔導具師妲莉亞永不妥協～從今天開始的自由職人生活～ 2,書籍及雜誌期刊,漫畫,2
魔導具師妲莉亞永不妥協～從今天開始的自由職人生活～ 1,書籍及雜誌期刊,漫畫,2
魔宴Sabbat G12 Elite｜電競藍芽耳機｜凜【藍】,手機平板與周邊,耳機,2
凡購買魔宴耳機即送專屬保護套,手機平板與周邊,耳機,2
魔女與野獸05,書籍及雜誌期刊,漫畫,2
魔女與野獸04,書籍及雜誌期刊,漫畫,2
魔女與野獸03,書籍及雜誌期刊,漫畫,2
魔女與野獸02,書籍及雜誌期刊,漫畫,2
魔女與野獸01,書籍及雜誌期刊,漫畫,2
魔女的騎士 無限金幣/鑽石/強化石/傳奇魔法書 各種代幣道具 雙平台 非 破解 非 修改,電玩遊戲,角色扮演,2
魔女狩獵之夜原創TRPG規則書,書籍及雜誌期刊,男同書籍,2
魔女特調。天然大豆蠟燭｜限時系列｜防小人蠟燭-單一規格,居家生活,居家香氛,2
魔女特調。天然大豆蠟燭｜淨化系列｜沉靜-20g,居家生活,居家香氛,2
提升出納作業效率技巧班,服務、票券,課程,2
提升出納作業效率技巧班 X1 共3400,服務、票券,課程,2
提升出納作業效率技巧班 X1 共3325,服務、票券,課程,2
提升出納作業效率技巧班 - 已達開班人數門檻,服務、票券,課程,2
提升出納作業效率技巧班 - 已達開班人數門檻 X1 共3515,服務、票券,課程,2
魔女之旅21,書籍及雜誌期刊,限制級書刊,2
魔女之旅20,書籍及雜誌期刊,漫畫,2
魔女之旅(18),書籍及雜誌期刊,文學小說,2
魔夠跟吧 限定-久賴家居-澎澎雲朵被2.0-榛果咪咪 1月初陸續出貨,居家生活,寢具,2
魔域幽靈《惡魔莫莉卡》 寫真書 魅魔抱枕套 Vol. 69-▶魅魔套組 ✔私密影片組,包包/配件/精品,黃金/K金/鉑金,2
魔域幽靈《惡魔莫莉卡》 寫真書 魅魔抱枕套 Vol. 69-▶中套組 ✔魅魔抱枕套,娛樂、收藏,公仔,2
魔咕飲國際生技有限公司,金融服務,其他金融服務,2
提升物料管理效率的核心作法 - 達開班門檻,服務、票券,課程,2
提升物料管理效率的核心作法 - 達開班門檻 X1 共4275,服務、票券,課程,2
魔后電商 魔后幣,服務、票券,禮券,2
魔吉克國際股份有限公司,其他大類,其他,2
魔力達文創工作室,金融服務,其他金融服務,2
魔力貓蕾共40卡,娛樂、收藏,卡牌,2
魔力課程,服務、票券,課程,2
提拉米蘇(6吋) 880 元,食品,餐飲,2
提升策略思考力：解構策略分析與規劃的方法 - 實體+視訊同步,服務、票券,課程,2
提升策略思考力：解構策略分析與規劃的方法 - 實體+視訊同步 X1 共3800,服務、票券,課程,2
"魔力美腿褲-黑色(點選完記得選擇尺寸唷!) , XXL",服飾,內睡衣,2
"魔力美腿褲-黑色(點選完記得選擇尺寸唷!) , L",服飾,內睡衣,2
"魔力美腿褲-黑色(點選完記得選擇尺寸唷!) , L",服飾,長褲,2
魔力盒子整合行銷有限公司,其他大類,其他,2
魔力燒-未來肉乾110g 全素(燒烤原味/經典辣味)-數量有限,食品,零食,2
魔力家 304不鏽鋼雙層隔熱防燙美食鍋 快煮鍋2.2L 快煮壺 電子鍋 電煮鍋 (4色),家電影音,廚房家電,2
魔劍師因魔劍展開的後宮生活 2,書籍及雜誌期刊,漫畫,2
魏筠倢 和歌山麝香葡萄蛋糕,食品,生鮮食品,2
魏怡瑄委任律師費用,書籍及雜誌期刊,教科參考書,2
"魏廷璋-員林找好厝 0933527406 VIP客戶續約一年獨享3,600元 3600 新台幣 x",不動產與租賃,房屋仲介,2
改善提案內涵優化實務運用訓練,服務、票券,課程,2
改善提案內涵優化實務運用訓練 X1 共3900,服務、票券,課程,2
改善「財務流程」提升企業營運績效,服務、票券,生活服務,2
改善「財務流程」提升企業營運績效 X1 共3325,服務、票券,生活服務,2
魅隆通白富美女神+吸財聽話油(一套) 加碼送單掛項鍊 - 牌+油一套(星空粉),美妝保養,香水,2
魅癮眼采（霓光）,美妝保養,化妝品,2
魅癮眼采（緞光）,美妝保養,化妝品,2
魅惑綑綁兔女郎 - 魅力紅,成人專區,情趣用品,2
魅惑兜兜 (紅色/黑色),鞋類,跟鞋,2
魅惑之吻/Seductive Kiss軟鋼圈內衣+內褲 | 午夜黑 - 34/75 F,服飾,內睡衣,2
蠟燭一支,食品,餐飲,2
故事行銷的巧實力-行銷企劃、銷售說服、感性行銷、情感激勵 - 即將達開班門檻,服務、票券,課程,2
故事行銷的巧實力-行銷企劃、銷售說服、感性行銷、情感激勵 - 即將達開班門檻 X1 共3800,服務、票券,課程,2
政府採購法應用實務班 X3 共17550,服務、票券,課程,2
政府採購法應用實務班 - 達開班標準 - 確定開課,服務、票券,課程,2
政府採購法應用實務班 - 達開班標準 - 確定開課 X1 共6500,服務、票券,課程,2
政府採購法應用實務班 - 達開班標準 - 確定開課 X1 共6400,服務、票券,課程,2
魅力舞限 ＿ 綁帶靴系列 (經典款) 980 元 x,鞋類,休閒鞋,2
魅力經典 ＿ 絨面綁帶靴 1080 元 x,鞋類,楔型鞋,2
魅力磁場。 黑白暗號套裝,成人專區,情趣用品,2
BOORI BR017櫻桃色 1組 x CF006 2張 到府安裝,嬰幼童與母親,嬰幼童家具,2
魅力深U運動內衣,服飾,休閒運動服飾,2
零著感高腰瑜珈褲,服飾,休閒運動服飾,2
魂魄妖夢 半分幻的庭師Ver.,娛樂、收藏,明星偶像商品,2
魂商店 海賊王 航海王 WCF PREMIUM 蒙其D魯夫 五檔 尼卡 SPECIAL,娛樂、收藏,公仔,2
魂商店 數碼寶貝大冒險 25周年彩色進化儀 怪獸對打機 X 1#,娛樂、收藏,玩具,2
魂依靈視術-你們緣分已盡了嗎？,其他大類,其他,2
鬼鬼想睡覺,娛樂、收藏,玉石,2
鬼頭刀魚鬆雪Q餅,食品,米,2
效率化倉儲管理能力培訓班 - 確定開課,服務、票券,課程,2
效率化倉儲管理能力培訓班 - 確定開課 X2 共9000,服務、票券,課程,2
效率化倉儲管理能力培訓班 - 確定開課 X1 共4400,服務、票券,課程,2
效率化倉儲管理能力培訓班 - 確定開課 X1 共4275,服務、票券,課程,2
效率化倉儲管理能力培訓班 - 桃園班,服務、票券,課程,2
效率化倉儲管理能力培訓班 - 桃園班 X1 共4500,服務、票券,課程,2
效率化倉儲管理能力培訓班 - 原2/12改至3/5 - 即將達開班門檻,服務、票券,課程,2
效率化倉儲管理能力培訓班 - 原2/12改至3/5 - 即將達開班門檻 X1 共4400,服務、票券,課程,2
鬼頭刀魚酥(辣味),食品,零食,2
鬼頭刀魚脯,食品,海鮮,2
鬼頭刀魚乾(原味),美妝保養,肥皂香皂,2
鬼頭刀香腸(6入),食品,海鮮,2
鬼頭刀香腸(5入),食品,生鮮食品,2
效率化倉儲管理能力培訓班 X1 共4400,服務、票券,課程,2
效率化倉儲管理能力培訓班 - 達開班門檻 X2 共8550,服務、票券,課程,2
敏捷管理實戰班 - 實體+視訊同步,服務、票券,課程,2
敏捷管理實戰班 - 實體+視訊同步 X1 共3800,服務、票券,課程,2
敏捷管理實戰班 - 實體+視訊同步 - 即將達開課人數 - 確定開課,服務、票券,課程,2
敏捷管理實戰班 - 實體+視訊同步 - 即將達開課人數 - 確定開課 X1 共4000,服務、票券,課程,2
"鬼靈精怪店 (2025-11-09 16:00, agwhd61e2) x",服務、票券,電信,2
"鬼靈精怪店 (2025-11-05 15:00, agwhd4n6q) x",服務、票券,電信,2
鬼車站 網路全票 280 新台幣 x,服務、票券,門票,2
鬼車站 500元,服務、票券,門票,2
鬼貓 網路全票 350 新台幣 x,服務、票券,門票,2
BOORI雙層床BR017B藍1套 含組裝,嬰幼童與母親,嬰幼童家具,2
鬼袋人 網路全票 350 新台幣 x,服務、票券,門票,2
鬼花園：詛咒 網路 學生/軍警票 300 新台幣 x,服務、票券,門票,2
鬼舞村：詛咒起源 網路全票 330 新台幣 x,服務、票券,門票,2
鬼與天國 (2),書籍及雜誌期刊,輕小說,2
鬼與天國 (1),書籍及雜誌期刊,輕小說,2
鬼與天國 再 (全),書籍及雜誌期刊,輕小說,2
鬼臥床 網路全票 330 新台幣 x,服務、票券,門票,2
鬼聲泣3 愛心票 175 新台幣 x,服務、票券,門票,2
鬼聲泣 網路 學生/軍警票 300 新台幣 x,服務、票券,門票,2
鬼聲泣 網路全票 280 新台幣 x,服務、票券,門票,2
整合財務與管理報表創造經營成效 - 本課程為會計主管每年12小時持續專業進修認證課程 - 確定開課,服務、票券,課程,2
整合財務與管理報表創造經營成效 - 本課程為會計主管每年12小時持續專業進修認證課程 - 確定開課 X1 共3400,服務、票券,課程,2
教育訓練年度計畫與預算編列實務,服務、票券,課程,2
教育訓練年度計畫與預算編列實務 X1 共3610,服務、票券,課程,2
鬼玩人：復活 網路全票 280 新台幣 x,服務、票券,門票,2
鬼玩人：復活 網路 學生/軍警票 300 新台幣 x,服務、票券,門票,2
鬼王踩拉胡,娛樂、收藏,卡牌,2
BOOX Go 10.3 含磁吸式皮套(新品約7.2到貨) 13280 TWD x,手機平板與周邊,平板周邊,2
鬼燭靈-單點購買 60元,其他大類,其他,2
鬼滅豬武士,鞋類,鞋材用品,2
灰帶男木屐(27號),鞋類,鞋材用品,2
鬼滅猗窩座,家電影音,生活家電,2
整合財務與管理報表創造經營成效 - 本課程為會計主管每年12小時持續專業進修認證課程,服務、票券,課程,2
整合財務與管理報表創造經營成效 - 本課程為會計主管每年12小時持續專業進修認證課程 X1 共3515,服務、票券,課程,2
鬼滅之刃 富岡義勇 無比例模型,娛樂、收藏,玩具,2
鬼滅之刃 宇髓天元 無比例模型,娛樂、收藏,玩具,2
鬼滅之刃 不死川實彌 無比例模型,娛樂、收藏,模型,2
鬼滅之刃 23　32元X1鬼滅之刃 22　32元X1鬼滅之刃 21　32元X1鬼滅之刃 20　32元X1鬼滅之刃 19　33元X1鬼滅之刃 18　32元X1鬼滅之刃 17　33元X1鬼滅之刃 16　32元X1鬼滅之刃 15　33元X1鬼滅之刃 14　32元X1鬼滅之刃 13　33元X1鬼滅之刃 12　32元X1鬼滅之刃 11　33元X1鬼滅之刃 10　32元X1鬼滅之刃 9　33元X1鬼滅之刃 8　32元X1鬼滅之刃 7　33元X1鬼滅之刃 6　32元X1鬼滅之刃 5　33元X1鬼滅之刃 4　32元X1鬼滅之刃 3　33元X1鬼滅之刃 2　32元X1鬼滅之刃 1,書籍及雜誌期刊,漫畫,2
鬼滅之刃 (22),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (21),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (19),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (17),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (15),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (14),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (13),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (12),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (11),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (10),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (9),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (8),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (7),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (6),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (5),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (4),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (3),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (2),書籍及雜誌期刊,漫畫,2
鬼滅之刃 (1),書籍及雜誌期刊,漫畫,2
BOOX Mira Pro專業電子紙顯示器 (前光版) *新品現貨 49800 TWD x,家電影音,影音設備,2
鬼滅3D光柵卡-單卡,鞋類,運動鞋,2
折價券 DM2025294 -2810 $ x,服務、票券,課程,2
折價券 NEWYEAR -945 $ x,服務、票券,課程,2
折價券 AIPRO85 -945 $ x,服務、票券,課程,2
折價券 TAIWANIN -1138 $ x,服務、票券,課程,2
折價券 DM2024282 -2000 $ x,服務、票券,課程,2
折價券 DM2024272 -2000 $ x,服務、票券,課程,2
鬼氣球 網路全票 330 新台幣 x,服務、票券,門票,2
BOOX Palma 羽量白，含保護殼(新品約3.25到貨) 8930 TWD x,手機平板與周邊,手機周邊配件,2
圓缺 - 短袖上衣,服飾,T恤,2
鬼月限定＊黑水晶限時回歸／黑水晶$2699 2699 元 x,娛樂、收藏,水晶,2
＊『招財肥皂的升級版』龍壇虎躍＊ 399 元 x,娛樂、收藏,水晶,2
鬼族的女孩們想和人類的雄性一起生孩子 總集篇　464元X1鬼娘們想和雄性人類生孩子 宴會篇,成人專區,情趣用品,2
鬼搖靈2：陰語陣陣 480元,娛樂、收藏,電影動漫周邊,2
鬼才之道 雙人電影熱狗套票 K排12號、鬼才之道 雙人電影熱狗套票 K排13號、 869 新台幣 x,服務、票券,門票,2
折價券 TIBA8EB5HB -1428 $ x,服務、票券,課程,2
折價券 MKT85 -1020 $ x,服務、票券,課程,2
鬼才之道 雙人電影吉拿套票 H排10號、鬼才之道 雙人電影吉拿套票 H排11號、 869 新台幣 x,服務、票券,門票,2
BOPOMOO Moomoo x Noonoo : ( We are Dissident Embracer ) 短tee 2款 共4色,服飾,T恤,2
鬼手鬼手 請開口 雙人電影吉拿套票 K排12號、鬼手鬼手 請開口 雙人電影吉拿套票 K排13號、 849 新台幣 x,服務、票券,門票,2
鬼手鬼手 請開口 網路 學生/軍警票 280 新台幣 x,服務、票券,門票,2
鬼手鬼手 請開口 網路 學生/軍警票 300 新台幣 x,金融服務,其他金融服務,2
數位轉型策略與OGSM一頁報告,金融服務,其他金融服務,2
數位轉型策略與OGSM一頁報告 X1 共5000,金融服務,其他金融服務,2
數位轉型推動的知識管理進化 - <已達開班人數> - 確定開課,服務、票券,課程,2
數位轉型推動的知識管理進化 - <已達開班人數> - 確定開課 X1 共3000,服務、票券,課程,2
數位轉型推動的知識管理進化 - <已達開班人數> - 確定開課 X1 共2900,服務、票券,課程,2
數位轉型-採購數位化管理研習班,服務、票券,課程,2
數位轉型-採購數位化管理研習班 X1 共3900,服務、票券,課程,2
鬼怪森林 全自動刷怪 永久 7632 元 x,服飾,休閒運動服飾,2
鬼屋探險 貼紙,書籍及雜誌期刊,貼紙,2
鬼媽媽的假期-單點購買 60元,嬰幼童與母親,嬰幼兒裝與配件,2
鬼媽媽的假期 500元,嬰幼童與母親,嬰幼兒裝與配件,2
鬼妻塚 網路全票 330 新台幣 x,服務、票券,門票,2
鬼妹 網路全票 350 新台幣 x,服務、票券,門票,2
BORSA GRANDE 大型包 - tokidoki 夏日酷黑,鞋類,休閒鞋,2
鬼女神金味原液,書籍及雜誌期刊,電子書及周邊,2
鬼太郎誕生：咯咯咯之謎(數位日語) 250元,書籍及雜誌期刊,漫畫,2
鬼太郎誕生：咯咯咯之謎 520元,書籍及雜誌期刊,漫畫,2
鬼太郎誕生：咯咯咯之謎 260元,書籍及雜誌期刊,漫畫,2
鬼天廈 網路全票 280 新台幣 x,服務、票券,門票,2
鬼天廈 網路 學生/軍警票 300 新台幣 x,服務、票券,門票,2
鬼夢遊 網路全票 280 新台幣 x,服務、票券,門票,2
鬼塚虎-MEXICO,鞋類,運動鞋,2
MMY溶解鞋,鞋類,運動鞋,2
鬼噤聲 網路全票 330 新台幣 x,服務、票券,門票,2
鬼咧號 網路全票 330 新台幣 x,服務、票券,門票,2
鬼兵魂魄勇(陰) 隨機出貨,其他大類,其他,2
鬼修女II 雙人電影吉拿套票 I排14號、鬼修女II 雙人電影吉拿套票 I排15號、 849 新台幣 x,服務、票券,門票,2
BORSA NORD-SUD 直式托特包 - tokidoki 夏日酷黑,包包/配件/精品,飾品,2
新 桶裝水套餐 冰海藍天 100桶 元山 壓縮機 落地型冰冷熱飲水機 13200 元 x,食品,飲料,2
鬼修女II 單人電影吉拿套票 I排17號、 469 新台幣 x,服務、票券,門票,2
鬼上司‧獄寺先生想被曝光。(04),書籍及雜誌期刊,文學小說,2
鬼上司‧獄寺先生想被曝光。,書籍及雜誌期刊,雜誌期刊,2
鬼上司‧獄寺先生想被曝光03,書籍及雜誌期刊,男同書籍,2
鬼上司‧獄寺先生想被曝光,書籍及雜誌期刊,漫畫,2
鬼上司‧獄寺先生想被曝光02,書籍及雜誌期刊,漫畫,2
鬼SHOT隊服 黑 S,服飾,其他服飾,2
鬼SHOT隊服 白 XXXL,服飾,其他服飾,2
鬱金香花束紫色 3500 元,居家生活,傢俱,2
鬱金香百摺背心半洋,服飾,背心,2
BOSCH 45cm 4系列獨立式洗碗機 SPS4IMW00X 熱能交換裝置 6段洗程,家電影音,廚房家電,2
鬥魚之境BettaRealm,鞋類,運動鞋,2
鬥霸擊斬組I額外贈送20金元寶,電玩遊戲,休閒娛樂,2
鬥霸擊斬組III額外贈送10金元寶,電玩遊戲,休閒娛樂,2
鬥樂文化事業有限公司,其他大類,其他,2
鬚鬚造型排釦牛仔褲 2色等...,服飾,長褲,2
鬚鬚粗針織圍巾 粉,包包/配件/精品,圍巾,2
鬚鬚漸層牛仔褲 1680 新台幣 x,服飾,針織,2
鬚邊牛仔短褲,服飾,T恤,2
鬍子國王2入禮盒 奶油+肉鬆,其他大類,其他,2
