ItemName,original_type,original_subtype,frequency
12/30-1/22 跨年買2送2(正貨)★船井®Ido®醫朵®抗皺喚能霜 50g,健康保健,保健食品,2
12/30(六)上午場 古早大灶控磚窯 - 4人控磚窯,服務、票券,課程,2
12/30(六) 兔子小小飼育員半日營-幼兒梯 *,服務、票券,課程,2
扁鱈魚片120g 食用仍需留意細刺,嬰幼童與母親,嬰幼童食品,2
12/30（六）四彩禮盒 （下午1點到5點取貨）-單一規格,其他大類,其他,2
12/30【台中】樂齡活動設計與帶領,服務、票券,課程,2
小冰推薦居家組,食品,飲料,2
香蕉檸檬優酪乳-220g,食品,甜點,2
古早味冬瓜糖優格-胖冬瓜470g,食品,零食,2
No.4辣辣堅果 [腰果·杏仁](五辛素),食品,零食,2
小冰推薦-巧克力控必買組✨榛果巧克力200克*2+花生巧克力【期間限定】200克*1+燕麥棒-榛果可可*1盒+巧克力抹醬 *1罐,食品,零食,2
小冰推薦 | 穀卡卡燕麥抹醬-3罐組合-自選口味(請備註3罐的口味),食品,零食,2
小冰 12月精選組合,食品,零食,2
小再生尼龍托特包,包包/配件/精品,托特包,2
小兵仔(成 ),食品,酒類,2
小六色禮餅－方形 580 元 x,食品,餐飲,2
小公主集运钱包充值100元,服務、票券,生活服務,2
小兔系列鑄造鍋具四件組(單柄湯鍋+蒸籠+小炒鍋+玻璃蓋16公分)不挑爐具，瓦斯爐電磁爐可用,家電影音,廚房家電,2
小兔四次方長版tee,服飾,T恤,2
小兒外科課程費用,服務、票券,課程,2
小先草本發酵液｜諾麗果酵素發酵液 隨身包20ml｜攜帶方便隨時隨地深層保養-20mlx15包,健康保健,保健食品,2
[即期品]漢方養生茶-康福茶 魚腥草桑葉薄荷茶(3gx50入)-贈品1入(勿下單),健康保健,保健食品,2
小優，加油！,其他大類,其他,2
狂翻雙11大禮包-加購區-片,嬰幼童與母親,嬰幼童保健,2
小優錠兒童葉黃素-母親節全家福大禮包10盒-40碇 / 盒 *12 預計6/30到貨，早到早發貨,鞋類,工作鞋,2
小優錠兒童葉黃素-母親節全家福大禮包10盒(現金卷專區)-40碇 / 盒 *12 預計6/30到貨，早到早發貨,鞋類,工作鞋,2
小優錠 耶誕季歡樂開跑！B / VIP免運組合-40碇 / 盒*,健康保健,保健食品,2
小優錠 兒童葉黃素基礎保養組 / 3盒-預購-40碇 / 盒*,鞋類,工作鞋,2
小優錠 兒童葉黃素嘗鮮體驗 / 1盒 預計6/30到貨，早到早發貨,鞋類,工作鞋,2
小個推薦!野餐全棉短洋裝-2colors,服飾,T恤,2
小倉山莊 千年之壽 新春禮盒 預購 113 出貨,服務、票券,旅遊票券,2
12/4-1/2雙12加碼送好禮★船井®3C葉黃素凍-蛋黃哥款(兒童寶貝專用/含維生素D)共100包,健康保健,營養品,2
小佩團購專屬Mild Life 方塊酥無線麥克風音響行動KTV 皓月白黑色喇叭包,家電影音,生活家電,2
小佩團購專屬Mild Life 方塊酥無線麥克風音響行動KTV 皓月白灰色喇叭包,手機平板與周邊,手機周邊配件,2
小佩團購專屬Mild Life 方塊酥無線麥克風音響行動KTV 皓月白,家電影音,家電美容,2
小佩團購專屬Mild Life 方塊酥無線麥克風音響行動KTV 曜石黑黑色喇叭包,家電影音,生活家電,2
小代角物店｜CUBE 正立方 小提籃,居家生活,居家香氛,2
小代理入會套組,居家生活,餐廚,2
小仙氣罩衫,服飾,休閒運動服飾,2
小仙子蕾絲綁帶背心 (黑),服飾,洋裝,2
小仙子綁帶背心 (米),服飾,背心,2
小仙子的網紗髮圈 (5色) - 米色,包包/配件/精品,飾品,2
小仙女吊帶背心,服飾,背心,2
12/6 管道清潔、居家藥物、甘油球通便,娛樂、收藏,積木,2
12/6 (下)全票 400 元 x,服務、票券,系統費,2
12/6 (上) 全票 400 元 x,服務、票券,系統費,2
12/6 (上) 三歲以下 100 元 x,服務、票券,系統費,2
"小人物長凳座墊 Boon Bench Cushion - MF貓抓布(淺灰), 長度 140cm",嬰幼童與母親,童書,2
"小人物長凳座墊 Boon Bench Cushion - MF貓抓布(淺灰), 長度 120cm",居家生活,居家香氛,2
"小人物長凳 Boon Bench - 140cm x 37cm x 43cm, 北美橡木胡桃色",居家生活,家具,2
"小人物長凳 Boon Bench - 140cm x 37cm x 43cm, 北美橡木消光黑",居家生活,家具,2
小人物椅 Jr (單張) - 暮灰色(人造皮),居家生活,家具,2
小人物椅 Boon Chair - 暮灰色(預購),居家生活,家具,2
12/6(六) 裏千家 淡交会 北投協会 台中協会-11:50-12:,服務、票券,報名費,2
12/6(六) 裏千家 淡交会 北投協会 台中協会-10:30-11:,服務、票券,報名費,2
12/6(六) 煎茶道 小笠原流 台灣臺北 翫茶齋-14:00-14:,服務、票券,報名費,2
小人國門票(含到府接送) 796 元 x,服務、票券,生活服務,2
小人國門票(含交通專車到府來回接送)-黃標時段 4995 元 x,服務、票券,旅遊票券,2
小人國門票(含交通專車到府來回接送)-黃標時段 1393 元 x,服務、票券,旅遊票券,2
小人國門票(含交通專車到府來回接送)-紫標時段 4995 元 x,服務、票券,旅遊票券,2
小人國門票(含交通專車到府來回接送) 7693 元 x,服務、票券,門票,2
小人國門票(含交通專車到府來回接送) 1194 元 x,服務、票券,旅遊票券,2
小亮點設計感針織上衣 (桃紅),服飾,針織,2
小亮 x PHILIPS 放心充FunCube 十合一自帶線行動電源-野性綠,手機平板與周邊,行動電源,2
小丑：雙重瘋狂 雙人電影熱狗套票 L排14號、小丑：雙重瘋狂 雙人電影熱狗套票 L排15號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影熱狗套票 K排13號、小丑：雙重瘋狂 雙人電影熱狗套票 K排14號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影熱狗套票 I排22號、小丑：雙重瘋狂 雙人電影熱狗套票 I排23號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影熱狗套票 I排13號、小丑：雙重瘋狂 雙人電影熱狗套票 I排14號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影熱狗套票 H排8號、小丑：雙重瘋狂 雙人電影熱狗套票 H排9號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影熱狗套票 H排14號、小丑：雙重瘋狂 雙人電影熱狗套票 H排15號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影熱狗套票 G排12號、小丑：雙重瘋狂 雙人電影熱狗套票 G排13號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影吉拿套票 K排14號、小丑：雙重瘋狂 雙人電影吉拿套票 K排15號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影吉拿套票 J排16號、小丑：雙重瘋狂 雙人電影吉拿套票 J排17號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影吉拿套票 J排13號、小丑：雙重瘋狂 雙人電影吉拿套票 J排14號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影吉拿套票 I排19號、小丑：雙重瘋狂 雙人電影吉拿套票 I排20號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影吉拿套票 H排13號、小丑：雙重瘋狂 雙人電影吉拿套票 H排14號、 889 新台幣 x,服務、票券,門票,2
小丑：雙重瘋狂 雙人電影吉拿套票 G排13號、小丑：雙重瘋狂 雙人電影吉拿套票 G排14號、 889 新台幣 x,服務、票券,門票,2
12/7 下午 390 元 x,居家生活,餐廚,2
12/7 下午 (六歲以下) 290 元 x,居家生活,餐廚,2
小丑：雙重瘋狂 單人電影吉拿套票 H排12號、 529 新台幣 x,服務、票券,門票,2
12/7(六)10:00-12:30『刺蝟』小小飼育員體驗課 *,服務、票券,課程,2
小三環/圓滿螺旋(一組2個),家電影音,健康家電,2
小丁婦幼嘉義東區門市購物分期,其他大類,其他,2
小lace荷葉bratop(3color)-黑色free(預購),服飾,內睡衣,2
小lace荷葉bratop(3color)-灰色free(預購),服飾,內睡衣,2
小b G71 31102800 寬T粉3 藍4 黑短褲 購物袋,服飾,休閒運動服飾,2
12/7(日) 西中千人玻璃藝術家特別茶席-12:00-12:,服務、票券,報名費,2
12/7(日) 西中千人玻璃藝術家特別茶席-11:00-11:,服務、票券,報名費,2
小V領涼感T恤5色 卡其 2XL,服飾,T恤,2
小V領涼感T恤5色 深灰色 2XL,服飾,T恤,2
小V臉撥筋班課程 500 元 x,服務、票券,課程,2
情人節加碼滿額贈-萊姆與鈴蘭香氛蠟燭 0 元 x,健康保健,保健食品,2
情人節加碼滿額贈-木香玫瑰與柑橘香氛蠟燭 0 元 x,健康保健,保健食品,2
現金券滿,健康保健,保健食品,2
現金券新手任務滿千8折獎勵 -1416 元 x,食品,飲料,2
$1800開春加碼滿額贈-油肌版潔顏霜 0 元 x,健康保健,保健食品,2
$3800開春加碼滿額贈-角鯊油 0 元 x,健康保健,保健食品,2
現金券滿NT$2580折15%-1 -828 元 x,健康保健,保健食品,2
張景嵐代言亮妍飲買2送2 2360 元 x,健康保健,保健食品,2
318購物節加碼滿額贈-溫和潔顏霜 0 元 x,健康保健,保健食品,2
小S代言推薦-雙嬌寶貝超彈嫩®膠原蛋白飲(金黃蘋果風味)-限時特賣組 1999 元 x,美妝保養,洗面乳,2
12/8(日)1100-1200圓滾可愛-刺蝟 *,寵物,寵物服飾,2
12/7當周盤勢分析規劃 1000 新台幣 x,金融服務,其他金融服務,2
12/22(日)台北實體課程｜地球意識與金錢流向工作坊：實際了解和練習運作地球資源、意念與金錢之間的關係 - 已報名金錢線上課或自主學習師訓線上課者免費0元,服務、票券,課程,2
12/8(日)1500-1600現代小恐龍-蜥蜴 *,娛樂、收藏,公仔,2
好睡眠芝麻素膠囊2入組贈魚油隨身包 x,健康保健,保健食品,2
12/8(日)1330-1430甲蟲王者-兜蟲 *,娛樂、收藏,卡牌,2
現金券滿NT$2699折20% -100,健康保健,保健食品,2
現金券滿NT$2699折20% -944 元 x,健康保健,保健食品,2
小NG★法國Mauviel—紅銅雙耳淺鍋（16cm）,居家生活,餐廚,2
小NG★Mauviel - 紅銅單手醬汁鍋（12cm）,家電影音,廚房家電,2
小LOGO涼感短袖上衣兩件組,服飾,T恤,2
小D藍芽音響,家電影音,影音設備,2
"小A字褲S*1, 小A字褲M*1,...",居家生活,日用品,2
"小A字褲S*1, 小A字褲M",居家生活,日用品,2
"小A字褲L*2, 小A字褲XL",居家生活,日用品,2
12/9 認識肌少症與檢測技巧 350 元 x,服務、票券,報名費,2
12/11 肌少症肌力增加之教案設計 350 元 x,服務、票券,報名費,2
12/9 聖誕花圈課程《Precious Christmas》,服務、票券,課程,2
12/9 下午場訂金100 100 元 x,金融服務,其他金融服務,2
小4吋 水果卡士達裸蛋糕,食品,甜點,2
小 寶寶魚片(約15g) - 干貝100g,嬰幼童與母親,嬰幼童食品,2
導遊領隊英文(T102D25-1) x 1 = 442元,書籍及雜誌期刊,自我成長書籍,2
導遊領隊英文(T102D23-1) x 1 = 498元,書籍及雜誌期刊,語言學習書籍,2
導遊領隊考衝課,服務、票券,課程,2
導遊領隊二合一(含考衝)精修雲端 x 1 = 21800元,服務、票券,課程,2
導遊領隊三合一題庫(E062D24-1) x 1 = 395元,書籍及雜誌期刊,商業理財書籍,2
導遊人員三合一題庫攻略(E016D21-1) x 1 = 308元,服務、票券,課程,2
120*35公分 ｜荷重50公斤(插管版),居家生活,五金修繕,2
12/9(六)上午場 小農夫體驗營,服務、票券,課程,2
12/9(六)上午場 古早大灶控磚窯 - 4人控磚窯,服務、票券,課程,2
12000 沐暮時刻香氛噴霧,美妝保養,香水,2
導覽員會議報名費,服務、票券,課程,2
1200型 多用途電腦桌 (含集線槽)-桌板：楓木色/桌腳：北歐白,居家生活,家具,2
對餅禮盒喜餅禮盒系列 對餅禮盒選項A 狀元餅,食品,蛋糕,2
對餅禮盒喜餅禮盒系列 對餅禮盒選項B 綠豆蛋黃,食品,蛋糕,2
對開式短夾(兩色可選) - 咖啡色,包包/配件/精品,皮夾,2
對話式成交實戰班span - /span線上直播｜11/23(六)、11/24(日),服務、票券,課程,2
對話式成交實戰班span - /span線上直播｜11/18(六)、11/19(日),服務、票券,課程,2
對話式成交實戰班span - /span影片回放｜12/27(六)-12/28(日),服務、票券,禮券,2
對話式成交實戰班span - /span影片回放｜11/23(六)、11/24(日),服務、票券,課程,2
對話式成交實戰班span - /span影片回放｜06/16(一)、06/17(二),服務、票券,禮券,2
對話式成交實戰班span - /span影片回放｜05/18(六)、05/19(日),服務、票券,課程,2
對話式成交實戰班span - /span影片回放｜04/08(一)、04/09(二),服務、票券,課程,2
對話式成交實戰班span - /span報名其他場次(工作人員會與您聯繫),服務、票券,課程,2
對色飾邊開襟外套,服飾,外套,2
對自己的學生不可以出手 (1),書籍及雜誌期刊,雜誌期刊,2
對稱口袋寬鬆中性牛仔襯衫,服飾,休閒運動服飾,2
單色皮革杯底運動鞋,鞋類,休閒鞋,2
對比色條紋 T 恤,服務、票券,其他活動,2
1201共振研習營−住宿費(四人房),服務、票券,課程,2
對比的我和你 (全),書籍及雜誌期刊,男同書籍,2
對折式錢包配票卡夾,包包/配件/精品,皮件,2
對我垂涎欲滴的非人少女02,成人專區,情趣用品,2
對我垂涎欲滴的非人少女(09)【含繁中版獨家特典】,書籍及雜誌期刊,限制級書刊,2
對我垂涎欲滴的非人少女(08),書籍及雜誌期刊,限制級書刊,2
對我垂涎欲滴的非人少女(07),書籍及雜誌期刊,限制級書刊,2
對我垂涎欲滴的非人少女(06),書籍及雜誌期刊,限制級書刊,2
對我垂涎欲滴的非人少女(05),書籍及雜誌期刊,限制級書刊,2
對我垂涎欲滴的非人少女(04),書籍及雜誌期刊,限制級書刊,2
對我垂涎欲滴的非人少女(03),書籍及雜誌期刊,限制級書刊,2
對我垂涎欲滴的非人少女(02),書籍及雜誌期刊,限制級書刊,2
對我垂涎欲滴的非人少女(01),書籍及雜誌期刊,限制級書刊,2
對常來我家的辣妹為所欲為 3,書籍及雜誌期刊,男同書籍,2
對常來我家的辣妹為所欲為 (3),書籍及雜誌期刊,女同書籍,2
對子哈特｜母性交纏 叭噗密著BIG｜飛機杯自慰器,成人專區,情趣用品,2
對子哈特｜全新一代 R-20四代 噴射機｜飛機杯自慰神器 R20 4代,成人專區,情趣用品,2
對味御禮奶皇酥8入禮盒／原味（8入禮盒） 1080 元 x,食品,米,2
對你藏不住/蕾絲半露胸,服飾,丹寧牛仔,2
對人類設計 Lifestyle 表達支持,教育與社會服務,公益捐款,2
尋隱(黑色)男款防雨風衣,服飾,外套,2
尋隱(黑色)女款防雨風衣,服飾,外套,2
尋路跳色剪接洋裝_森山綠,服飾,T恤,2
尋訪限購禮包 額外贈送20元寶(NTD,其他大類,其他,2
尋星計畫CJ品牌大師2307087973,其他大類,其他,2
尋找天職，未來人生設計,書籍及雜誌期刊,商業理財書籍,2
尋找 ll 抹香鯨－跟著廖鴻基 2023年第一季 探索黑潮流域 9000 NT x,服務、票券,旅遊票券,2
尋尋覓覓～寶藏蕾絲蛋糕長裙,服飾,裙子,2
尋尋覓覓_超真諾貝松聖誕樹_40cm,其他大類,其他,2
尋夢輕巧手提/斜背包-生活行旅 售完不補,包包/配件/精品,飾品,2
尋嘗日｜生活特質探索卡,娛樂、收藏,卡牌,2
尋嘗日：書卡三件組,嬰幼童與母親,嬰幼童寢具,2
尋‧嘗日：生活興趣探索卡2.0-1套,服務、票券,課程,2
尊貴系列 任選兩支7下單請備註 18480 元,其他大類,其他,2
尊貴帝王蝴蝶蘭 9000 元 x,其他大類,其他,2
1203431919l@gmail.com ( 統編: 未填寫 ),服務、票券,生活服務,2
尊耀有限公司,金融服務,其他金融服務,2
"1204,時髦可愛～翻領毛毛外套 - 預購照片色",服飾,內睡衣,2
"1204,korea正韓 翻領毛毛羽絨外套 防雪、防水❄️ - 預購白色",服飾,內睡衣,2
尊皇即食燕盞(500g)有糖 7980 元 x,健康保健,保健食品,2
尊爵貼片超值組定期購一組,健康保健,保健食品,2
超值六合一DCXW2,居家生活,寢具,2
威剛摺疊電蚊拍DMSW,居家生活,寢具,2
尊爵訂閱方案,教育與社會服務,公益捐款,2
尊爵腳輪款-黑色- 17300 元 x,戶外/旅行,自行車,2
尊爵租賃3個月,健康保健,保健食品,2
尊爵機租賃3個月直接購買價,健康保健,保健食品,2
尊爵會員 Plus,鞋類,運動鞋,2
尊爵定期購一組,健康保健,保健食品,2
"1205,Korea正韓 狐狸毛圈連帽長版羽絨外套 有腰身 - 預購白色",服飾,外套,2
"1205,Korea正韓 可愛QQ毛背心 - 預購灰色",服飾,背心,2
尊榮貴賓票,服務、票券,門票,2
尊榮縣民方案(年繳),服飾,針織,2
尊榮方案 - VVIP禮遇價,汽機車零件百貨,輪胎,2
尊月幻狼組 III 額外贈送10金元寶,服務、票券,禮券,2
1207 濃情漫舞 藍調音樂舞會 早鳥票2位入場費 1500元,服務、票券,門票,2
1207 濃情漫舞 藍調音樂舞會 2位入場費 共1500元,服務、票券,門票,2
尊寵之選｜毛孩鳳袍耀世登場 1150 元 x,寵物,寵物用品,2
尊勝佛母千供大法會 400 元 x,教育與社會服務,公益捐款,2
尊勝佛母千供大法會 250 元 x,其他大類,其他,2
專題課程〉自然香氣の祝福療癒．芳療牌卡調香培訓課 / 二日研習工作坊 /,服務、票券,課程,2
專項私教4堂-訂閱 3200 元 x,服務、票券,禮券,2
專項匹克球營(FY),裝潢與建築,石油及石油周邊,2
專門職業及技術人員高考建築師營運法規與實務考試完勝寶典(上冊) 建築法、建築師法及其子法、建築技術規則；都市計畫法、都市更新條例及其子法,書籍及雜誌期刊,教科參考書,2
專輯紀錄片與專輯 Documentary and album*2 + 郵局60元,其他大類,其他,2
專賣日本 ⠿ 北歐風幾何8入餐盤禮盒,居家生活,餐廚,2
加價購 包裝紙包裝(若商品本身已有紙盒或木盒包裝，則不另外提供包裝喔),居家生活,餐廚,2
專訪限定【金石】綠蜂二瓶組(25g/瓶) 1390 元,食品,蔬果,2
1208 2903 元 x,服務、票券,餐券,2
【TESCOM】大風單支(桃紅色) 769 元,居家生活,寢具,2
1208訂單,服飾,其他服飾,2
【金石】100高纖包單盒(20包) 360 元,健康保健,保健食品,2
專訪限定 買一送一【二條組(50ml/條) 990 元,美妝保養,化妝品,2
120CM主機懸空酷夜慕黑 2694 元,家電影音,家電美容,2
120元寶紅包(非元寶) 額外贈送80元寶,電玩遊戲,休閒娛樂,2
家庭溯源課程限時加購價$8000元 8000 元 x,服務、票券,課程,2
專科牙材,娛樂、收藏,積木,2
訂單編號：2511038437 4110 TWD x,娛樂、收藏,積木,2
訂單編號：2511036088 2578 TWD x,娛樂、收藏,積木,2
訂單編號：2511032258 9050 TWD x,娛樂、收藏,積木,2
訂單編號：2511032150 15200 TWD x,娛樂、收藏,積木,2
專用電子琴,其他大類,其他,2
魔法果味環 1袋(8入)-咖啡 - 299元,居家生活,日用品,2
120堂大腦充電服務 (大腦充電120堂服務) (動能提升 愉悅釋壓 甜美入夢 專注力提升 修行) …等等，總共有 1 件商品,服務、票券,生活服務,2
120分鐘錄音,服務、票券,生活服務,2
專注力培養大作戰：爸媽的 30 堂遊戲攻略課,服務、票券,課程,2
專櫃退回品 5折,其他大類,其他,2
專櫃抱出！CHANEL2023聖誕水晶球🔮,其他大類,其他,2
專櫃同款BURBERRY雙面大字母羊毛圍巾,包包/配件/精品,圍巾,2
"專業高級課程| G1,G3 19800 元 x",服務、票券,禮券,2
大鼎講堂-風水快速布局,服務、票券,課程,2
專業顧問服務,服飾,針織,2
120堂輕鬆低月繳方案贈課20,服務、票券,課程,2
120堂線上課程,服務、票券,課程,2
專業運動洗衣精(日曬清新) 隨身瓶60ml,美妝保養,洗髮乳洗髮精,2
女神玫瑰精油私密潔淨慕斯,美妝保養,化妝品,2
專業透氣半鬃毛梳,美妝保養,沐浴乳,2
專業足部止汗噴霧 100ml-單一規格,美妝保養,洗髮乳洗髮精,2
