ItemName,original_type,original_subtype,frequency
Vortex M0110 三模無線機械式鍵盤 有線/2.4G/藍牙5.1 標準61鍵 及 HHKB layout,3C與筆電,電腦周邊配件,2
Vonda 絢麗亮鑽刺繡花朵真皮增高休閒鞋,鞋類,休閒鞋,2
Volvo 車系專屬 無線充電手機支架 ( C40 | S60 | V60 | S90 | V90 | XC40 | XC60 | XC90 ) MU原廠公司貨 24H快速出貨 - xc90-16-24年式,汽機車零件百貨,汽車零件,2
Volvo 車系專屬 無線充電手機支架 ( C40 | S60 | V60 | S90 | V90 | XC40 | XC60 | XC90 ) MU原廠公司貨 24H快速出貨 - xc60-09-17年式,汽機車零件百貨,汽車零件,2
Volkswagen 福斯車系專屬 無線充電手機支架 ( Golf | Tiguan | T-ROC | T-Cross | Touran | Touareg | Arteon | CC | Golf Sportsvan | Polo | Passat | Sharan ) MU原廠公司貨 24H快速出貨 - t-cross-20-23年式,汽機車零件百貨,汽車零件,2
Volkswagen 福斯車系專屬 無線充電手機支架 ( Golf | Tiguan | T-ROC | T-Cross | Touran | Touareg | Arteon | CC | Golf Sportsvan | Polo | Passat | Sharan ) MU原廠公司貨 24H快速出貨 - polo-18-24年式,汽機車零件百貨,汽車零件,2
Volkswagen 福斯車系專屬 無線充電手機支架 ( Golf | Tiguan | T-ROC | T-Cross | Touran | Touareg | Arteon | CC | Golf Sportsvan | Polo | Passat | Sharan ) MU原廠公司貨 24H快速出貨 - passat-15-19年式,汽機車零件百貨,汽車零件,2
Volkswagen Touran旅行窗包,戶外/旅行,旅行包款,2
Volkswagen Caddy 車泊旅行窗包,戶外/旅行,旅行包款,2
【加購區】《成為奪心魔之必要》奪心魔守護球,嬰幼童與母親,嬰幼童寢具,2
Vol.117 臺灣生技 傳承接班關鍵時刻！ 225 元 x,金融服務,其他金融服務,2
AUDO預購訂金,汽機車零件百貨,輪胎,2
Vol.049 Nina子筠 - PDF－電子書版,嬰幼童與母親,童書,2
Vol.046 Patricia - SET－電子書原始圖,娛樂、收藏,卡牌,2
Vol.046 Patricia - PDF－電子書版,書籍及雜誌期刊,教科參考書,2
Vol.040 Yvonne - SET－電子書原始圖,書籍及雜誌期刊,電子書及周邊,2
Vol.038 Lynn - ZIP－原始圖檔版,娛樂、收藏,卡牌,2
Vol.033 Hedy 敏敏 - SET－電子書原始圖,其他大類,其他,2
Vol.031 Mio 米歐 - PDF－電子書籍,嬰幼童與母親,童書,2
Vol.029 Sue 蘇蘇 - SET－電子書原始圖,書籍及雜誌期刊,電子書及周邊,2
Vol.027 Lola 蘿拉 - ZIP－原始圖檔版,娛樂、收藏,卡牌,2
Vol.023 Cathy 凱西 - ZIP－原始圖檔版,娛樂、收藏,卡牌,2
Vol.016 Iris - ZIP－原始圖檔版,3C與筆電,軟體,2
Vol.012 Bobi 巧玟 - ZIP－原始圖檔版,娛樂、收藏,卡牌,2
IG Joyce Lee 客訂,汽機車零件百貨,輪胎,2
Vol.010 Vivian 紜齊 - ZIP－原始圖檔版,娛樂、收藏,卡牌,2
Voelkel 未過濾蘋果醋 - 1入,食品,蔬果,2
Vodafone電信 40GB英國通話,服務、票券,課程,2
Voca觸控面板,家電影音,生活家電,2
VoAI 聲音創造所（10萬字、3個月） 3600 元 x,3C與筆電,軟體,2
AUGUSTA 工藝款 迷你開心果聖誕麵包 Panettone 100g 聖誕大餐必備,食品,烘焙食材,2
AUGUSTA 工藝款 迷你巧克力聖誕麵包 Panettone 100g 聖誕大餐必備,食品,烘焙食材,2
Vixen Ascot ZR8-32×50 雙筒望遠鏡 (官方授權臺灣總代理),相機、攝影與周邊,望遠鏡,2
Vixen APEX II HR12×30WP 雙筒望遠鏡 (官方授權臺灣總代理),相機、攝影與周邊,底片相機,2
Vivus regina - 官方網站 3956 元 x,其他大類,其他,2
Vivienne westwood配件一件,包包/配件/精品,手提包,2
Vivienne westwood商品,服飾,其他服飾,2
Vivienne westwood員購四件,包包/配件/精品,國際精品配件,2
IG peony3120 客訂,汽機車零件百貨,輪胎,2
Vivienne Westwood西太后經典水餃包(荔枝皮革紋),服飾,其他服飾,2
Vivienne Westwood線上購物黑色手提包一件,包包/配件/精品,手提包,2
Vivienne Westwood線上購物手鍊共一條,包包/配件/精品,國際精品配件,2
Vivienne Westwood線上購物戒指共一件,其他大類,其他,2
Vivienne Westwood線上購物包包共一件,包包/配件/精品,國際精品配件,2
Vivienne Westwood 圍巾 福袋 共兩件,包包/配件/精品,手提包,2
Vivienne Westwood mini bas relief 珍珠滿鑽款土星項鍊 39cm 現貨,包包/配件/精品,珠寶鑽石,2
Vivienne Westwood DOUBLE FACE SINGLE土星雙面羊毛圍巾 深藍 灰,包包/配件/精品,圍巾,2
IG 下單付款連結,服務、票券,生活服務,2
Vivienne Diamant 玫瑰金馬蹄帶鑽 妮娜 手鍊,包包/配件/精品,珠寶鑽石,2
AUKEY Comet Mix 3 100W(PA-C5)Type-C 氮化鎵 三孔 PD快充充電器｜百瓦電力 一手掌握｜WitsPer智選家,手機平板與周邊,手機周邊配件,2
Vivid Muah Logo大學T 及其他5件,服飾,帽T,2
Vivevive Taiwan,居家生活,清潔用品,2
訂單編號：2511038226 1982 TWD x,居家生活,清潔用品,2
訂單編號：2511035720 2176 TWD x,居家生活,清潔用品,2
訂單編號：2511035265 786 TWD x,居家生活,清潔用品,2
訂單編號：2511034037 1016 TWD x,居家生活,清潔用品,2
IG 小鹿,其他大類,其他,2
IG 增粉＋Canva 設計 5610元,其他大類,其他,2
ViveLab 頭皮_眉毛菁華液,美妝保養,美髮護理,2
Vitantonio【VWH-50】小V鬆餅機 一年保固,家電影音,廚房家電,2
Vitantonio 電烤盤專用燉煮深鍋(含蒸架) 1680 元 x,家電影音,廚房家電,2
Vitamix調理機E320,家電影音,廚房家電,2
Vitamix調理機A3500i,家電影音,廚房家電,2
Vitamix 調理容杯組【限搭配A3500i/A2500i使用】,家電影音,家電美容,2
超級綠拿鐵【贈品】,家電影音,大型家電,2
Vitamar 檸檬口味原裝進口魚油(買5送1) 等於每瓶1400，現省,健康保健,保健食品,2
Vitamar 檸檬口味原裝進口魚油,健康保健,保健食品,2
VitaBeauty 酵母NMN葉黃素飲(8瓶/盒) 915 TWD x,健康保健,保健食品,2
Vita codes大豆胜肽群精華450g/罐 *3罐 (陳月卿推薦),健康保健,保健食品,2
Vita codes 大豆胜肽群精華 450g/罐 *6罐 (陳月卿推薦),健康保健,保健食品,2
Vita Yummy-丹麥膠原蛋白軟糖2入組,健康保健,保健食品,2
IG 粉絲-台灣粉_1000位,娛樂、收藏,玩具,2
AUKEY MagFusion M10000 10000mAh Qi2 磁吸超薄行動電源 (MS08),手機平板與周邊,手機周邊配件,2
AUKEY Type-C to Type-C USB 1.8M 快充傳輸線（CB-KCC102）,手機平板與周邊,手機周邊配件,2
AUKEY MagFusion L 二合一Qi2磁吸折疊式旅行無線充電器｜減法美學，才是我的生活節奏,手機平板與周邊,手機周邊配件,2
Vita Mors：普雷克醫生,娛樂、收藏,電影動漫周邊,2
Vita Codes 穀豆植物蛋白(14包入/盒裝),運動/健身,運動健身能量補給,2
Vita Codes 嚴選芝麻粒（黑/白）,食品,零食,2
Vison CH-170 台灣製造 電子 支票機 不用手寫支票抬頭、日期、金額-CH-170支票列印機-加碼贈送:3條原廠色帶,居家生活,收納,2
Vison CH 170 台灣製造 電子 支票機 不用手寫支票抬頭、日期、金額 (CH-170支票列印機) (贈送:一條原廠色帶) …等等，總共有 1 件商品,金融服務,其他金融服務,2
Vision Street Wear 復古街頭滑板鞋/黑 V231NY700802,鞋類,休閒鞋,2
訂製質感收納盤,鞋類,休閒鞋,2
Viscose背部開衩針織衫 × 1,服飾,針織,2
Viscose翻領五分袖針織衫 × 1,服飾,裙子,2
IG 貼文讚 / 愛心-台灣讚_1000位,娛樂、收藏,玩具,2
Vip限定兩組 2688元 x,運動/健身,運動健身能量補給,2
Vip限定/搶先預購「YF八方招財 牡丹大香」一組四包 600元 x,居家生活,居家香氛,2
AUKEY MagFusion M5000 5000mAh Qi2磁吸超薄行動電源 (MS07),手機平板與周邊,手機周邊配件,2
Vintage黃銅南瓜餐吊燈北歐風木質燈,居家生活,居家裝飾,2
Vintage風小顆寶石項鍊(短),包包/配件/精品,飾品,2
Vintage風大顆寶石項鍊(長),包包/配件/精品,飾品,2
Vintage風中顆寶石耳環(針式),包包/配件/精品,飾品,2
Vintage Dress / Cinderella stop the press古著澎袖黑色小花點點紅洋裝,服飾,洋裝,2
Vinix 威而鋼口溶片-V50（十片盒裝）,成人專區,情趣用品,2
Vincent347025@yahoo.com.tw ( 統編: 未填寫 ),服務、票券,生活服務,2
Vigor-APEX 束圈 (中音薩克斯、Bb豎笛)-中音薩克斯風_紅色,娛樂、收藏,娃娃,2
20W PD 雙頭快速充電器 QuickCharge 3.0 4A 快充 充電,3C與筆電,電腦周邊配件,2
ViewSonic優派 27型 VX2728 IPS電競遊戲顯示器原價5288(省1500),家電影音,影音設備,2
ViewSonic優派 22型 VA220-H FHD 顯示器,家電影音,影音設備,2
"ViewSonic 優派 32"" VX3218C-2K 165Hz 1500R曲面電競(2K/1ms/F-Sync/HDMI*2.DP/喇叭/VA)螢幕",家電影音,大型家電,2
倍思 Baseus 磁吸充電燈 閱讀燈 書桌燈 夜燈 LED 磁吸 免打孔,3C與筆電,電腦周邊配件,2
Vienna Dawn Coffee 100g Espresso,包包/配件/精品,托特包,2
Nyamasheke Highland Coffee 100g Espresso,包包/配件/精品,托特包,2
Caramel Coffee Spread Made with Salted Butter uCommerce,包包/配件/精品,托特包,2
Royal Pistachio Coffee 100g Whole Beans,包包/配件/精品,托特包,2
Safari Sky Coffee 100g Whole Beans,包包/配件/精品,托特包,2
Maya Oro Coffee 100g Whole Beans,包包/配件/精品,托特包,2
Milano Morning Coffee 100g Whole Beans,包包/配件/精品,托特包,2
Bacha Coffee Jelly uCommerce,包包/配件/精品,托特包,2
Marrakech Morning Coffee 100g Espresso,包包/配件/精品,托特包,2
Seville Orange Coffee 200g Whole Beans,包包/配件/精品,托特包,2
Vidafun V28 防水氣密抗撞提把滑輪箱 6380 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V26 防水氣密抗撞提把滑輪箱 5580 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V22 防水氣密抗撞收納箱 拉桿 800 元 x,居家生活,收納,2
Vidafun V22 防水氣密抗撞提把滑輪箱 黑色／A.收納網沙色內膽 7300 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V22 防水氣密抗撞提把滑輪箱 黑色／A.收納網沙色內膽 6700 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V22 防水氣密抗撞提把滑輪箱 軍綠色／波浪泡棉預切泡棉 4390 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V22 防水氣密抗撞提把滑輪箱 泡綿組 共四色／黑色 5500 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V22 防水氣密抗撞提把滑輪箱 沙黑色／波浪泡棉預切泡棉 4390 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V22 上蓋收納整理袋 共5款／上蓋收納網 VINL2210 1200 元 x,居家生活,家具,2
Vidafun V21 防水氣密抗撞提把箱 3180 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V20 防水氣密抗撞提把箱 3380 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V15 防水氣密抗撞收納箱(附側背帶) 2533 元 x,運動/健身,運動用品,2
Vidafun V13 防水氣密抗撞收納箱 黑 2278 元 x,戶外/旅行,行李箱及周邊,2
Vidafun V13 防水氣密抗撞提把收納工具箱 黃黑 2412 元 x,其他大類,其他,2
Vidafun V12 防水氣密抗撞提把收納工具箱 灰黑色 1380 元 x,居家生活,床,2
Vidafun V10 隨行防水氣密抗撞提把收納盒 黑色 1180 元 x,包包/配件/精品,手提包,2
Vidafun V09 防水氣密抗撞提把收納箱 黑 1380 元 x,服飾,其他服飾,2
Vidafun V09 防水氣密抗撞提把收納箱 黃黑色 1380 元 x,服飾,其他服飾,2
Victorinox 瑞士維氏 鋸齒狀削皮刀蕃茄刀 紅色 11cm,家電影音,廚房家電,2
Vicoustic Vari Bass Ultra 低頻陷阱 600 x 370 mm 一組2個,家電影音,生活家電,2
Vicoustic Super Bass Extreme Ultra 超級低頻陷阱 NRC 0.4 595 x 595 x 155 mm 一組兩個,其他大類,其他,2
Vibram Ball Feet 4pc 椅腳球 45mm,居家生活,居家香氛,2
Vibebe 多功能音樂學步車 藍/紅 助步車 靜音輪 螃蟹車 嬰兒學步車,嬰幼童與母親,嬰幼童用品,2
折價券 JOAN85 -1348 $ x,服務、票券,課程,2
折價券 ALLAN500 -500 $ x,服務、票券,課程,2
AUKEY PB-Y63 27600mAh 140W PD快充 筆電行動電源｜極大容量 疾速快充,手機平板與周邊,手機周邊配件,2
AUKEY Sprint X 20000mAh（PB-Y43）65W PD快充筆電行動電源|勁量電力 續航不斷,手機平板與周邊,手機周邊配件,2
AUKEY Type-C to Type-C 2M 充電線 (CB-CD6),手機平板與周邊,充電傳輸與轉接相關設備,2
IGT 1單位側掛瀝水套件組,家電影音,廚房家電,2
IGNIS L 圓頂帳 預訂 含一片TPU門,戶外/旅行,戶外休閒運動,2
AUKEY 氮化鎵GaN系列 Omnia Mix 3 90W (PA-B6S) PD快充 3孔充電器,手機平板與周邊,充電傳輸與轉接相關設備,2
AUKEY 氮化鎵GaN系列 Omnia Duo 65W (PA-B4) PD快充充電器,手機平板與周邊,充電傳輸與轉接相關設備,2
AURA-瑪瑙紫 Agate Violet-1,娛樂、收藏,明星偶像商品,2
IGT單口爐,家電影音,廚房家電,2
IGT吊掛架 淺型 CK-230,居家生活,居家裝飾,2
AURALEE x New Balance 475 - 數量:,鞋類,運動鞋,2
AURORA SHOE CO. 棕色北太平洋踝靴,鞋類,休閒鞋,2
AURORA - 歐美平口開衩洋,服飾,洋裝,2
AURORA 震旦 二維藍牙無線雙模條碼掃描器 XB-6208-RBX2#,手機平板與周邊,手機周邊配件,2
AUTOGLYM 真皮皮革飾板保養乳#,其他大類,其他,2
AU智勝小那04 3375 新台幣 x,鞋類,運動鞋,2
AUX 大人的鐵板 燕三条 藤次郎 鐵板燒專用刀叉,居家生活,電動工具,2
AVA 鉚釘中長版洋裝 3920 新台幣 x,服飾,洋裝,2
AVA 鉚釘中長版洋裝 3360 新台幣 x,服飾,長褲,2
AVANTGARDEY 壓克力小立牌 (第二彈) - Seira,娛樂、收藏,一番賞,2
AVANTGARDEY 刺繡小方巾,包包/配件/精品,圍巾,2
AVANTGARDEY OKP印花T恤(WHITE) - M,服務、票券,其他活動,2
AVANTGARDEY ABUDDY萬博-圍巾式毛巾,包包/配件/精品,圍巾,2
AVANTGARDEYxZOZOTOWN聯名 妹妹頭圖騰襪,服飾,襪子,2
"AVANTGARDEY 搞笑表情胸章(共17種,隨機1種）",文創商品,設計雜物,2
"AVANTGARDEY 大頭照壓克力鑰匙圈(共17種,隨機1種)",包包/配件/精品,飾品,2
ViViPark付款中心 14600 元 x,服務、票券,系統費,2
ViViPark付款中心 14300 元 x,服務、票券,系統費,2
ViViPark付款中心 14100 元 x,服務、票券,系統費,2
ViViPark付款中心 13800 元 x,金融服務,跨境服務,2
ViViPark付款中心 13700 元 x,金融服務,跨境服務,2
ViViPark付款中心 13300 元 x,服務、票券,系統費,2
AVANTGARDEY教練外套 - M,服飾,外套,2
AVANTGARDEY保溫瓶,居家生活,水壺,2
ViViPark付款中心 12900 元 x,服務、票券,系統費,2
ViViPark付款中心 12400 元 x,服務、票券,系統費,2
ViViPark付款中心 11900 元 x,服務、票券,系統費,2
AVEDA 木質氣墊按摩梳 大,郵購與傳銷,其他傳銷事業,2
AVEDA 木梳 大款,郵購與傳銷,其他傳銷事業,2
ViViPark付款中心 11300 元 x,金融服務,跨境服務,2
IG下單區2🤍,電玩遊戲,射擊類,2
ViViPark付款中心 10300 元 x,金融服務,跨境服務,2
ViViPark付款中心 10100 元 x,服務、票券,系統費,2
AVEDA 蘊活菁華滋養液2入組(150ml*2)【福利品】,美妝保養,洗髮乳洗髮精,2
ViViGreen寵物骨灰罈簡約純愛系列–自由藍,寵物,寵物用品,2
ViChi維齊 主食貓餐罐/80g 貓主食罐 無膠/無穀物 - [極鮮雙魚]鮪+鮭+魚高湯,寵物,寵物零食,2
ViChi維齊 主食貓餐罐/80g 貓主食罐 無膠/無穀物 - [極鱻三魚]鮪+鱸+鯛+魚高湯,寵物,寵物零食,2
ViChi維齊 主食貓餐罐/80g 貓主食罐 無膠/無穀物 - [極頂多魚]鮪+鮭+鱸+鯛+魚高湯,寵物,寵物零食,2
Vezerlezer ED10 2200 3920 元 x,其他大類,其他,2
Vexor＿美國威獅 口袋型 辣椒水＃PJV＿105SRK 350 元 x,食品,蔬果,2
Vexor＿威獅 360度 膠狀 辣椒水(背夾款) ＃PJV＿GEL＜＜1月底到貨＞＞ 850 元 x,食品,餐飲,2
Vex IQ 機器人星球營(套件租借費用另收現金) 僅1梯 5100 元 x,服務、票券,課程,2
AVENSI 咖啡聞香杯組,居家生活,居家香氛,2
AVEDAAVEDA 迷迭薄荷洗髮精 1000ml,美妝保養,洗髮乳洗髮精,2
Very Me. 01 耳環,包包/配件/精品,飾品,2
Versace 凡賽斯 香戀水晶女性淡香水 90ML TESTER 環保包裝,美妝保養,香水,2
Verona｜豆腐小方包 奶茶,食品,飲料,2
Verna 蕾絲繡花魚尾洋裝／白S 880 元 x,服飾,洋裝,2
Vermilion s GALLERY 有機亞麻棉 八角餐具墊（ 白色）,居家生活,餐廚,2
Vermilion s GALLERY 有機亞麻棉 八角餐具墊（ 黑色）,居家生活,餐廚,2
Verlax UD55 可調式啞鈴25KG 可調式啞鈴55LB 25KG 一對,運動/健身,健身運動器材,2
Verkko 購物袋 44x43 cm,服飾,其他服飾,2
Verkko 束口收納袋,其他大類,其他,2
IG台灣 國際（增加無互動粉絲）／台灣真人層峰品質粉(永久保固)100名 1980 元 x,娛樂、收藏,玩具,2
Verb Adam Hill Landscape 8.0 板身*,服飾,其他服飾,2
Vera一對一發音課,服務、票券,課程,2
Vera Top | 耀石黑 | 上衣<span> - </span>S x 1|1680,服飾,其他服飾,2
