ItemName,original_type,original_subtype,frequency
2025/08/25 八斗子站到深澳站 17:00 發車 125 元 x,服務、票券,門票,2
2025/08/26 八斗子站到深澳站 17:00 發車 125 元 x,服務、票券,門票,2
2025/08/26 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
GOLD 牛皮多夾層長夾 - 淺卡其 ( 221-740-21 ) USD$,包包/配件/精品,飾品,2
2025/08/26 八斗子站到深澳站 12:00 發車 125 元 x,服務、票券,門票,2
2025/08/26 深澳站到八斗子站 11:30 發車 125 元 x,服務、票券,門票,2
2025/08/26 深澳站到八斗子站 13:30 發車 150 元 x,服務、票券,門票,2
2025/08/26 深澳站到八斗子站 11:30 發車 150 元 x,服務、票券,門票,2
2025/08/26 深澳站到八斗子站 10:30 發車 125 元 x,服務、票券,門票,2
2025/08/26 八斗子站到深澳站 10:00 發車 125 元 x,服務、票券,門票,2
2025/08/26 深澳站到八斗子站 18:30 發車 125 元 x,服務、票券,門票,2
2025/08/26 深澳站到八斗子站 17:30 發車 125 元 x,服務、票券,門票,2
GOLD 羊皮卡片零錢包 - 芥末黃/珊瑚粉/焦糖棕/紫絨色/午夜藍/岩綠色/孔雀綠 ( 222-858 ) USD$,包包/配件/精品,皮夾,2
2025/08/27 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/08/27 深澳站到八斗子站 14:30 發車 125 元 x,服務、票券,門票,2
2025/08/27 八斗子站到深澳站 13:00 發車 150 元 x,服務、票券,門票,2
2025/08/27 八斗子站到深澳站 10:00 發車 150 元 x,服務、票券,門票,2
2025/08/27 深澳站到八斗子站 17:30 發車 125 元 x,服務、票券,門票,2
2025/08/27 深澳站到八斗子站 16:30 發車 125 元 x,服務、票券,門票,2
2025/08/27 深澳站到八斗子站 15:30 發車 150 元 x,服務、票券,門票,2
2025/08/28 八斗子站到深澳站 16:00 發車 150 元 x,服務、票券,門票,2
2025/08/28 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/08/28 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/08/28 深澳站到八斗子站 18:30 發車 125 元 x,服務、票券,門票,2
2025/08/28 八斗子站到深澳站 18:00 發車 125 元 x,服務、票券,門票,2
2025/08/28 深澳站到八斗子站 17:30 發車 125 元 x,服務、票券,門票,2
2025/08/28 八斗子站到深澳站 17:00 發車 125 元 x,服務、票券,門票,2
2025/08/29 八斗子站到深澳站 17:00 發車 150 元 x,服務、票券,門票,2
2025/08/29 八斗子站到深澳站 15:00 發車 150 元 x,服務、票券,門票,2
2025/08/29 深澳站到八斗子站 11:30 發車 125 元 x,服務、票券,門票,2
2025/08/29 八斗子站到深澳站 10:00 發車 125 元 x,服務、票券,門票,2
2025/08/29 深澳站到八斗子站 10:30 發車 125 元 x,服務、票券,門票,2
2025/08/29 八斗子站到深澳站 19:00 發車 125 元 x,服務、票券,門票,2
2025/08/29 深澳站到八斗子站 17:30 發車 125 元 x,服務、票券,門票,2
2025/08/29 八斗子站到深澳站 18:00 發車 125 元 x,服務、票券,門票,2
2025/08/29 深澳站到八斗子站 16:30 發車 125 元 x,服務、票券,門票,2
2025/08/29 八斗子站到深澳站 17:00 發車 125 元 x,服務、票券,門票,2
2025/08/29 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/08/29 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/08/29 八斗子站到深澳站 14:00 發車 125 元 x,服務、票券,門票,2
2025/08/29 深澳站到八斗子站 13:30 發車 150 元 x,服務、票券,門票,2
2025/08/29 深澳站到八斗子站 18:30 發車 125 元 x,服務、票券,門票,2
2025/08/30 八斗子站到深澳站 14:00 發車 150 元 x,服務、票券,門票,2
2025/08/30 八斗子站到深澳站 13:00 發車 150 元 x,服務、票券,門票,2
2025/08/30 深澳站到八斗子站 10:30 發車 125 元 x,服務、票券,門票,2
2025/08/30 八斗子站到深澳站 10:00 發車 125 元 x,服務、票券,門票,2
2025/08/30 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/08/30 八斗子站到深澳站 12:00 發車 125 元 x,服務、票券,門票,2
2025/08/31 八斗子站到深澳站 11:00 發車 150 元 x,服務、票券,門票,2
2025/08/30 八斗子站到深澳站 19:00 發車 125 元 x,服務、票券,門票,2
2025/08/31 八斗子站到深澳站 16:00 發車 150 元 x,服務、票券,門票,2
2025/08/31 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/08/31 深澳站到八斗子站 13:30 發車 125 元 x,服務、票券,門票,2
2025/08/31 深澳站到八斗子站 12:30 發車 125 元 x,服務、票券,門票,2
2025/08/31 八斗子站到深澳站 11:00 發車 125 元 x,服務、票券,門票,2
2025/08/31 深澳站到八斗子站 11:30 發車 125 元 x,服務、票券,門票,2
2025/08/31 八斗子站到深澳站 10:00 發車 125 元 x,服務、票券,門票,2
2025/08/31 深澳站到八斗子站 15:30 發車 150 元 x,服務、票券,門票,2
2025/08/31 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/08/31 八斗子站到深澳站 12:00 發車 125 元 x,服務、票券,門票,2
2025/08/31 深澳站到八斗子站 14:30 發車 125 元 x,服務、票券,門票,2
2025/09/04 深澳站到八斗子站 14:30 發車 150 元 x,服務、票券,門票,2
2025/09/06 八斗子站到深澳站 14:00 發車 150 元 x,服務、票券,門票,2
2025/09/06 深澳站到八斗子站 13:30 發車 125 元 x,服務、票券,門票,2
2025/09/06 八斗子站到深澳站 11:00 發車 150 元 x,服務、票券,門票,2
2025/09/06 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/09/07 150 元 x,服務、票券,門票,2
2025/09/07 八斗子站到深澳站 11:00 發車 150 元 x,服務、票券,門票,2
2025/09/07 深澳站到八斗子站 14:30 發車 125 元 x,服務、票券,門票,2
2025/09/07 深澳站到八斗子站 10:30 發車 125 元 x,服務、票券,門票,2
2025/09/07 八斗子站到深澳站 17:00 發車 150 元 x,服務、票券,門票,2
2025/09/07 深澳站到八斗子站 16:30 發車 125 元 x,服務、票券,門票,2
2025/09/07 八斗子站到深澳站 16:00 發車 125 元 x,服務、票券,門票,2
2025/09/08 深澳站到八斗子站 10:30 發車 125 元 x,服務、票券,門票,2
2025/09/08 八斗子站到深澳站 10:00 發車 125 元 x,服務、票券,門票,2
2025/09/12 深澳站到八斗子站 10:30 發車 125 元 x,服務、票券,門票,2
2025/09/11 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/09/11 八斗子站到深澳站 14:00 發車 125 元 x,服務、票券,門票,2
2025/09/13 八斗子站到深澳站 13:00 發車 150 元 x,服務、票券,門票,2
2025/09/13 八斗子站到深澳站 17:00 發車 150 元 x,服務、票券,門票,2
2025/09/13 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/09/13 深澳站到八斗子站 16:30 發車 150 元 x,服務、票券,門票,2
2025/09/14 深澳站到八斗子站 14:30 發車 125 元 x,服務、票券,門票,2
2025/09/14 八斗子站到深澳站 14:00 發車 125 元 x,服務、票券,門票,2
2025/09/14 深澳站到八斗子站 11:30 發車 150 元 x,服務、票券,門票,2
2025/09/14 深澳站到八斗子站 16:30 發車 125 元 x,服務、票券,門票,2
2025/09/14 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/09/14 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/09/17 八斗子站到深澳站 11:00 發車 150 元 x,服務、票券,門票,2
2025/09/16 八斗子站到深澳站 17:00 發車 125 元 x,服務、票券,門票,2
2025/09/16 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/09/16 八斗子站到深澳站 13:00 發車 150 元 x,服務、票券,門票,2
2025/09/18 深澳站到八斗子站 16:30 發車 125 元 x,服務、票券,門票,2
2025/09/18 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/09/18 八斗子站到深澳站 10:00 發車 150 元 x,服務、票券,門票,2
2025/09/19 深澳站到八斗子站 16:30 發車 150 元 x,服務、票券,門票,2
2025/09/19 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/09/19 八斗子站到深澳站 14:00 發車 125 元 x,服務、票券,門票,2
2025/09/19 深澳站到八斗子站 13:30 發車 125 元 x,服務、票券,門票,2
2025/09/19 八斗子站到深澳站 13:00 發車 125 元 x,服務、票券,門票,2
2025/09/20 深澳站到八斗子站 14:30 發車 125 元 x,服務、票券,門票,2
2025/09/20 八斗子站到深澳站 16:00 發車 125 元 x,服務、票券,門票,2
2025/09/21 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/09/21 八斗子站到深澳站 17:00 發車 125 元 x,服務、票券,門票,2
2025/09/22 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/09/22 八斗子站到深澳站 14:00 發車 125 元 x,服務、票券,門票,2
2025/09/24 深澳站到八斗子站 14:30 發車 125 元 x,服務、票券,門票,2
2025/09/24 八斗子站到深澳站 13:00 發車 125 元 x,服務、票券,門票,2
2025/09/25 深澳站到八斗子站 16:30 發車 125 元 x,服務、票券,門票,2
2025/09/25 八斗子站到深澳站 14:00 發車 125 元 x,服務、票券,門票,2
2025/09/25 深澳站到八斗子站 11:30 發車 125 元 x,服務、票券,門票,2
2025/09/25 八斗子站到深澳站 11:00 發車 125 元 x,服務、票券,門票,2
2025/09/26 深澳站到八斗子站 11:30 發車 125 元 x,服務、票券,門票,2
2025/09/26 八斗子站到深澳站 11:00 發車 125 元 x,服務、票券,門票,2
2025/09/26 八斗子站到深澳站 11:00 發車 150 元 x,服務、票券,門票,2
2025/09/28 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/09/28 深澳站到八斗子站 13:30 發車 125 元 x,服務、票券,門票,2
2025/09/28 八斗子站到深澳站 10:00 發車 150 元 x,服務、票券,門票,2
2025/09/27 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/09/29 八斗子站到深澳站 11:00 發車 150 元 x,服務、票券,門票,2
2025/09/29 深澳站到八斗子站 10:30 發車 125 元 x,服務、票券,門票,2
2025/09/29 八斗子站到深澳站 17:00 發車 150 元 x,服務、票券,門票,2
2025/09/30 八斗子站到深澳站 15:00 發車 150 元 x,服務、票券,門票,2
2025/09/29 深澳站到八斗子站 16:30 發車 150 元 x,服務、票券,門票,2
2025/09/29 深澳站到八斗子站 14:30 發車 125 元 x,服務、票券,門票,2
2025/09/29 八斗子站到深澳站 14:00 發車 125 元 x,服務、票券,門票,2
2025/09/29 深澳站到八斗子站 13:30 發車 150 元 x,服務、票券,門票,2
2025/1/13(一)互動式課程-觀點講座：如何栽培不生病的樹-專職農民,服務、票券,課程,2
2025/1/1｜下午13:30-15:,金融服務,其他金融服務,2
2025/10/02 深澳站到八斗子站 15:30 發車 125 元 x,服務、票券,門票,2
2025/10/02 八斗子站到深澳站 15:00 發車 125 元 x,服務、票券,門票,2
2025/10/03（五）｜Steven 程式交易入門與策略分享,服務、票券,禮券,2
2025/10/03 深澳站到八斗子站 11:30 發車 125 元 x,服務、票券,門票,2
2025/10/03 八斗子站到深澳站 10:00 發車 125 元 x,服務、票券,門票,2
2025/10/04 八斗子站到深澳站 15:00 發車 150 元 x,服務、票券,門票,2
2025/10/04 深澳站到八斗子站 13:30 發車 125 元 x,服務、票券,門票,2
