ItemName,original_type,original_subtype,frequency
【尼克專屬】KAMOME FKLT-251D 極靜音金屬循環風扇 電風扇 循環扇 5490 元 x,家電影音,生活家電,6
(必開團)0218午外 ~ 娜恩~ 出水芙蓉 ~ $1120/6人,服務、票券,課程,6
(必開團)0326早外 ~ 黃吐 ~ 純白藝術 ~ $1180/8人,服務、票券,旅遊票券,6
【蒜蒜屋】超值4入組合() x,郵購與傳銷,其他傳銷事業,6
47Brand 紐約洋基經典棒球帽 復古藍,包包/配件/精品,帽子,6
Meta Water 未來萃能水 12箱／組,食品,飲料,6
頂尖高手的專注力鍛鍊法 (線上直播+實體演講同步) - 線上直播票 2999 元 x,服務、票券,課程,6
MEI代言goiae果葉康普茶粉包出貨日期916依訂單順序陸續出貨 果葉康普茶9盒21包盒檸檬風味贈水楊酸噴霧1瓶,健康保健,保健食品,6
2023年12月9日(六)第十一梯次 2:00-2:20 【親子運動趣味彈跳樂】年滿3歲半～5歲半的寶貝 200 NTD x,服務、票券,課程,6
惡名昭彰 6303 TWD x,服飾,休閒運動服飾,6
聖誕大禮包《寵物女友》小娃娃 寫真書 Vol. 70 GSC好微笑合作款-▶聖誕大禮包,娛樂、收藏,CD&DVD,6
商品總金額 9091 TWD x,其他大類,其他,6
頌缽一日班-台北場3/27,服務、票券,禮券,6
【蒜蒜屋 X 阿金料理中】6入免運分享組（原味/麻辣任選）,食品,零食,6
商品總金額 9086 TWD x,其他大類,其他,6
【蒜蒜屋 X 阿金料理中】4入嘗鮮必吃組（原味/麻辣任選）,食品,零食,6
商品總金額 9083 TWD x,其他大類,其他,6
有機認證防蟎洗衣精-900ml,嬰幼童與母親,嬰幼童用品,6
Cifan 微光緊膚面膜-30片入,美妝保養,化妝品,6
品牌活動贈禮,美妝保養,化妝品,6
Joined® Arch Logo 重磅洗舊帽衣【灰藍】,服飾,帽T,6
MEI代言goiae果葉康普茶粉包出貨日期712依訂單順序陸續出貨 goiae果葉康普茶9盒21包盒鳳梨味贈水蜜桃3包,食品,沖泡品,6
City Chic YKK長腿牛仔褲 - L,服飾,Polo衫,6
奧古心易占卜｜分手斷聯・復合挽回｜持續回覆問到飽 戀愛愛情占卜／完整三題，全面瞭解情況急件（馬上算，最久90分鐘） 999 元 x,服務、票券,課程,6
奧古心易占卜｜工作事業發展占卜｜持續回覆問到飽 哪個工作好 工作健檢 職場運勢 產業選擇／工作多選一* 1件急件（馬上算，最久90分鐘） 450 元 x,運動/健身,運動用品,6
1217 三 傍晚 1830 1930 七張 1號出口 蜜紅茶草莓烤乳酪塔 6吋,食品,甜點,6
Joined® Big Gym Arch Oversized 帽衣【深藍】,服飾,休閒運動服飾,6
（預購）🎀 E 絕美精緻蕾絲短裙套裝（S/M/L）-M,服飾,外套,6
(必開團)0402早外 ~ 小穎 ~ 美麗雙眸 ~ $850/8人,服務、票券,課程,6
奧古心易占卜｜分手斷聯・復合挽回｜持續回覆問到飽 戀愛愛情占卜 對方的想法？如何增加復合機會？未來關係？／完整三題，全面瞭解情況一般件（要排隊） 800 元 x,服務、票券,禮券,6
【蒜蒜屋 X 安安】蒜醬8入獨家組（原味/麻辣任選）,食品,食用油調味料,6
奧修禪塔羅｜系列產品,家電影音,生活家電,6
(必開團)0318午棚 ~ 乃如~ 率性短髮 ~ $1285/8人,服務、票券,課程,6
奧丁 AYN Thor 雙屏開源掌機 預購下單處 AYN Thor MAX 161TB 紫透定金,運動/健身,球類運動,6
奧丁 AYN Thor 雙屏開源掌機 尾款下單處 AYN Thor MAX 161TB預購尾款 空機,運動/健身,球類運動,6
【就是要玩】預購6/6 PS5 暗黑破壞神4 中文版 暗黑 黑暗 破壞神 DIABLO 惡魔 天使 大波羅 迪亞波羅,電玩遊戲,角色扮演,6
Classic Sports | 薄款束腰 - 8吋S,服飾,內睡衣,6
【蒜蒜屋 X 一日ZI什麼】蒜醬6入分享組（原味/麻辣任選）,食品,食用油調味料,6
(必開團)0304早外 ~ 洪筠茹 ~ 神魂顛倒 ~ $850/7人,服務、票券,課程,6
兒童班30堂＃兩期以上75折 9000 元 x,服務、票券,課程,6
112-2 B-4 客衫基礎:經典大襟衫 2800 元 x,服飾,其他服飾,6
1051.00元X1,其他大類,其他,6
線上繳款 繳會費囉,教育與社會服務,公益捐款,6
Metanoia韓製 打底日常長袖T恤,服務、票券,其他活動,6
粘土人 佐藤真冬1400TWD,娛樂、收藏,玩具,6
粘土人 上山立夏1400TWD,娛樂、收藏,玩具,6
(必開團)0409午外 ~ 凱西馬鈴薯 ~ 浪漫春風 ~ $1080/8人,服務、票券,餐券,6
1050 玉簡(NTD,娛樂、收藏,玉石,6
鴨翅*2 + 鳥蛋*1 + 骰子牛*2 + 黑貓宅急便150元,服務、票券,旅遊票券,6
Joined® CNY23 筒中兔 寬版訓練長袖【黑】,服飾,休閒運動服飾,6
奢華小香風 19朵香皂花-愛戀紅,美妝保養,肥皂香皂,6
MEI推薦0益暢康普茶粉包出貨日期629依訂單順序陸續出貨 益暢康普茶檸檬風味6盒,食品,飲料,6
商品總金額 9055 TWD x,其他大類,其他,6
套裝課程｜SketchUp．LayOut．Enscape 實力養成 32600 NT$ x,服務、票券,課程,6
1H專業線上一對一諮詢,服務、票券,生活服務,6
32點: 鯨力衝刺方案 (單人) 🐳 3650 元 x,服務、票券,宗教服務,6
張捷 | 產業隊長產業ABC分析班_D班(實體課),3C與筆電,軟體,6
MEI代言goiae果葉康普茶粉包出貨日期95依訂單順序陸續出貨 goiae果葉康普茶蘋果百香果檸檬風味2組,食品,餐飲,6
刑法測驗刷題直播課,書籍及雜誌期刊,法律書籍,6
線上繳款 購買出版品,教育與社會服務,公益捐款,6
線上繳款 訂購 全泰壹評傳 與 鐵絲網上的薔薇,教育與社會服務,公益捐款,6
公民與社會2（乙版）,書籍及雜誌期刊,教科參考書,6
（預購）胖胖包指手套-紅色XXL號,服飾,休閒運動服飾,6
（預購）法蝶新品｜涼爽夜夢 天絲蠶眠被 綠色,居家生活,家具,6
商品總金額 9047 TWD x,其他大類,其他,6
Coach 三眼女錶一圈鑽不鏽鋼錶帶 42mm,包包/配件/精品,手錶,6
【就是要玩】現貨不用等 PS5 數位板 主機 台灣公司貨 Playstation PS5 數位,電玩遊戲,遊戲主機與周邊配件,6
(必開團)0422早外 ~ 呂宜玟 ~ 微光暖暖 ~ $945/8人,服務、票券,課程,6
(必開團)0416午棚 ~ 白拉拉 ~ 百變精靈~ $1670/8人,服務、票券,課程,6
Honeywell 耳塞 入耳式 記憶海綿 隔音耳塞 獨立包裝 防噪音 降噪靜音 子彈型 收納盒,手機平板與周邊,耳機,6
Coach ROWEN 小方包 黑,郵購與傳銷,其他傳銷事業,6
【預購】這又沒有很燙 保溫馬克杯 (灰 / 灰綠 / 黑) - 黑,娛樂、收藏,CD&DVD,6
【預購】這又沒有很燙 保溫馬克杯 (灰 / 灰綠 / 黑) - 灰綠,娛樂、收藏,CD&DVD,6
美宋 X Freyja芙芮亞 膝上款 腹部加強纖體衣 黑色/膚色,服飾,休閒運動服飾,6
【預購】迷你拖把 打掃工具 迷你小拖把 可收納 小拖把 電鍍 摺疊拖把 免手洗,居家生活,居家香氛,6
預購 : 이랑 李瀧 Lang Lee – Pride Live in Seoul 2022 Translucent Pink Vinyl 限量透明粉紅膠 簽名版,美妝保養,美甲,6
1850.00元X1,其他大類,其他,6
套書怪獸8號全10冊,書籍及雜誌期刊,男同書籍,6
預購 : 陳奕迅 Eason Chan – The Best Moment 國語精選 + 廣東精選 合購,娛樂、收藏,CD&DVD,6
套書為美好的世界獻上祝福輕小說 117共17冊,書籍及雜誌期刊,男同書籍,6
鴨乃橋論的禁忌推理 論&都都抽獎【10連抽+附贈賞】,食品,餐飲,6
Coach 花卉立體皮革保齡球包 紫,郵購與傳銷,其他傳銷事業,6
Coach Eliza 沙漏包 老花咖,郵購與傳銷,其他傳銷事業,6
Coach 2025 雙c腰帶 素白,郵購與傳銷,其他傳銷事業,6
【葡萄牙 São Mamede】特級初榨黑橄欖油 - 惜福專區（12瓶裝）,食品,米,6
鴨翅*1 + 鳥蛋*1 + 骰子牛*1 + 黑貓宅急便150元,服務、票券,旅遊票券,6
Coach專櫃款 Soho 運動鞋 US8,郵購與傳銷,其他傳銷事業,6
聖誕快樂！耶誕美食上桌★雙重海陸狂歡組 78折免運 (高麗菜鮮蝦、韭菜鮮蝦、高麗菜鮮肉、韭菜鮮肉、獅子頭 各1盒),食品,海鮮,6
【預購】限量玫瑰金6D量能磁叉儀-一組,家電影音,健康家電,6
加拿大空運( Jealous櫻桃 ),其他大類,其他,6
【預購】雄鷹隊史百勝紀念老帽,包包/配件/精品,帽子,6
Niceday 玩體驗 770 元 x,其他大類,其他,6
Niceday 玩體驗 7450 元 x,其他大類,其他,6
1Y1-0-063 1980 元 x,其他大類,其他,6
Niceday 玩體驗 7400 元 x,其他大類,其他,6
商品總金額 9014 TWD x,其他大類,其他,6
Joined® Logo 寬版帽衣【夜藍】,服飾,休閒運動服飾,6
【歐洲平行輸入】 LA MER 海洋拉娜 濃縮精華露(150ml) - 兩瓶,相機、攝影與周邊,監視設備,6
10/05(日)新竹場(森 SPACE)E 11:40-12:40 1000 元 x,服務、票券,宗教服務,6
"【歐洲上網卡含通話】官方原裝卡快又穩 歐洲 Orange / Movistar / MTEL / Giffgaff 官方原裝高速網卡 含通話 - Orange 歐盟22GB高速上網通話, 15天",服務、票券,電信,6
【歐洲】Vodafone電信｜10-27日｜19GB高速4G網路｜需開卡｜附電話,服務、票券,旅遊票券,6
【預購】陳嫺靜 Cheerful 小手帕尼尼,娛樂、收藏,CD&DVD,6
(必開團)0603早棚 ~ 又心 ~ 小熊軟糖 ~ 回歸 ~ $1020/8人,食品,餐飲,6
Joined® Logo 寬版上衣【深藍】,服飾,T恤,6
Cobram Estate｜特級初榨橄欖油(經典風味Classic)桶裝 3L,食品,食用油調味料,6
（預購）MT31準賽車手套-藍色XL號,包包/配件/精品,手套,6
【就是要玩】NS Switch NS 神奇寶貝 精靈寶可夢 皮卡丘 or 伊布 中文版 Let's Go！ 寶貝精靈球,電玩遊戲,角色扮演,6
Joined® Oversized 帽衣【粉】,服飾,外套,6
（預購！）Made by Oldbad - 正韓🇰🇷浮光 香奈兒感精品粗毛呢編織菱格圓領髮絲紋藝術釦圓領西裝外套2colors,服飾,休閒運動服飾,6
MiSee媚妳飲,美妝保養,香水,6
MiPony Pro (Win) - 1台永久授權永久更新 (白馬下載器免空下載工具)-單一規格,3C與筆電,軟體,6
(必開團)0521晚棚 ~ 白拉拉 ~ 偷心惡魔~ $1450/8人,服務、票券,課程,6
(必開團)0520午外 ~ 乃子仙子~ 如花似玉 ~ $880/8人,服務、票券,餐券,6
聖誕大餐(2023-12-13_聖誕大餐),食品,餐飲,6
【預購】韓國 Boutijour 拉提系列雪蓮眼膜,美妝保養,化妝品,6
美容醫學會專用報名管道,服務、票券,課程,6
寶島甘露梨｜錦記梨山友善果園｜開啟深秋的甜蜜滋味，蔗香清甜迴盪心田-兩入裝幸運星（單盒免運）,食品,蔬果,6
【五日內出發】台灣WIFI機(純上網/吃到飽),服務、票券,旅遊票券,6
美容展限定套組,美妝保養,沐浴乳,6
"我要幫自已報名,班召限量紀念衫(藍)(尺寸:XL)",服務、票券,課程,6
任選兩雙 零界限 送2雙 三點支撐鞋墊,鞋類,鞋材用品,6
【預購】魔法香氛杯(藍/黃)-4入組 - 3980元,居家生活,日用品,6
粗肩麻料感鬆緊連身褲/四色,服飾,休閒運動服飾,6
Joined® Piping 防潑寬版運動夾克【深藍】,服飾,外套,6
【人氣組合】好麗友預感香烤洋芋片家庭號x3+海太脆皮蛋糕x2／三個口味各1 599 元 x,食品,蛋糕,6
（預購商品2026年1月出貨）『極深空計畫』厄倫蒂兒出道三週年紀念套組！（內含提袋、壓克力色紙、刺繡別針、掛繩夾片組）,娛樂、收藏,公仔,6
Joined® Ult 4-way 直筒長褲【黑】,服飾,長褲,6
MENZ面職商城商品一批,其他大類,其他,6
【人氣組合9折】Moist青瓷系列 櫻彫茶具6件組 /畑萬陶苑,居家生活,餐廚,6
(必開團)0617晚棚 ~ Claire ~ 天真爛漫 ~ $945/8人,服務、票券,課程,6
【預購】鯨魚杯專用 富士山長版矽膠套 7色可選 (一代二代共用) - 山岩灰,居家生活,餐廚,6
MEI推薦益暢康普茶粉包蘋果風味出貨日期410依訂單順序陸續出貨 益暢康普茶1盒20包盒,食品,飲料,6
【預購】鯨魚杯2代 完整版杯蓋頭-鯨魚款 7色可選(含矽膠圈) 一代二代共用 - 櫻花粉,居家生活,杯子,6
張珮琪狗狗生肉,嬰幼童與母親,濕紙巾,6
奈米洸動能能量手環 - 典雅綠,運動/健身,運動健身能量補給,6
空間租賃 S1落地窗新古典 : 5 小時,不動產與租賃,房屋仲介,6
【預購】黑松青汁酵素益生菌(30入),健康保健,保健食品,6
奇門遁甲- 天定桃花姻緣,其他大類,其他,6
100%100支天絲兩用被薄床包組-紫色-花色隨機-雙人(款式隨機),居家生活,傢具,6
【萬聖樂驚奇】10/21 台北場14:30 票價600,服務、票券,門票,6
惡名昭彰 6332 TWD x,服飾,休閒運動服飾,6
美寧儲冷型無排熱真移動冷氣(DY-ACG8K),娛樂、收藏,紀念品,6
(0元加價購)美寧輕巧扇JR-AY12A,娛樂、收藏,紀念品,6
任選四雙 彈簧鞋,鞋類,休閒鞋,6
【歌林】USB充電迷你洗物機,娛樂、收藏,紀念品,6
兒童課室教學力-生命教育初階A+課程2024春中區場,服務、票券,課程,6
粘土人 中野三玖 結婚礼服Ver.1400TWD,娛樂、收藏,明星偶像商品,6
（限量）香蔥雞腿捲#,食品,米,6
公版包裝紙盒-找到你希望的盒子就在方盒子商城商品一批,其他大類,其他,6
Joined® Track 側間條短褲【黑】,服飾,休閒運動服飾,6
GRAVITY C2 磁吸無線快充行動電源 耀動灰 1390 新台幣 x,手機平板與周邊,行動電源,6
聖誕大餐(2023-12-17_聖誕大餐),食品,餐飲,6
MERU日貨,金融服務,跨境服務,6
（韓國連線）超軟超好穿真皮小白鞋 （帶大半號）,鞋類,休閒鞋,6
（韓國連線微瑕疵）超軟超好穿真皮小白鞋 （帶大半號，出清價不接受退換貨）,鞋類,休閒鞋,6
飾品與定製服務 1160 新台幣 x,服飾,內睡衣,6
課程報名費：「醫療端新興濫用藥物監測機制計畫」 藥物濫用個案醫療救護訓練暨醫事人員交流座談會_台北場 0 新臺幣 x,服務、票券,課程,6
課程報名費：「醫療端新興濫用藥物監測機制計畫」 藥物濫用個案醫療救護訓練暨醫事人員交流座談會_台中場 0 新臺幣 x,服務、票券,生活服務,6
空間租賃 可喜桃園青埔館-青塘園 : 3 小時,不動產與租賃,房租租賃,6
線上自然三摩地,居家生活,餐廚,6
【萬得美】青黛原生修護乳 x,美妝保養,化妝品,6
【萬元專案】萃珍珠 PurePearl 2盒／組,健康保健,保健食品,6
線上繳款 集力支持台南新芽 讓台南有機會不一樣,金融服務,其他金融服務,6
【就愛纖果飲】Happy Hours生機纖果飲(綜合口味)-49入,食品,飲料,6
惡名昭彰 6369 TWD x,服飾,休閒運動服飾,6
任選四雙 饅頭鞋,鞋類,休閒鞋,6
行李辨識帶(贈品),服飾,其他服飾,6
【預購中】頤品酥-8入裝,食品,零食,6
7/1(六)鬆獅蜥 小小飼育員半日營(幼兒梯) *,服務、票券,課程,6
奇萊南華 - 代辦申請三天兩夜新手難度非單攻,服務、票券,生活服務,6
【萬元專案】愛比堤 女王錠 30顆,健康保健,保健食品,6
【預購價】星曜銀 羅納系列29吋 - 九月初到貨恢復原價,戶外/旅行,行李箱及周邊,6
🧧環保袋🧧,戶外/旅行,行李箱及周邊,6
課程報名費：112年災難應變與醫療聯合討論會(北榮場)【線上】 0 新臺幣 x,服務、票券,課程,6
OK KOREA商品一批 798 TWD x,其他大類,其他,6
素食消化酶,裝潢與建築,電力系統零件,6
粗聲雙胞 SA&amp;SAM OKhee組合／SA SAM強化妝容精進 15件組 5685 元 x,美妝保養,化妝品,6
OK KOREA商品一批 739 TWD x,其他大類,其他,6
（贈衛生紙）【補體素】優纖A+奶粉（900g／罐） 680 新台幣 x,嬰幼童與母親,嬰幼童食品,6
【讓寶貝愛上刷牙】草莓乳齒牙膠50ml/青蘋果乳齒牙膠 50ml,鞋類,工作鞋,6
OK KOREA商品一批 738 TWD x,其他大類,其他,6
【就愛玩】預購2/29發售 PS5 Final Fantasy VII 重生 Rebirth太空戰士7 中文版,電玩遊戲,角色扮演,6
（滿999送收納袋）【Simba 小獅王辛巴】蘊蜜質金玻璃寬口防脹氣奶瓶180ml圓孔S／杏茶 0 新台幣 x,嬰幼童與母親,嬰幼童用品,6
（贈濕巾）【金安心】金安心經濟型紙尿褲黏貼型L號（16片X6包／箱）廠商直送 1320 新台幣 x,嬰幼童與母親,嬰幼童紙尿褲,6
愛醬敷四部曲捐款,教育與社會服務,公益捐款,6
Joined® 彈力繩 【中量級】,其他大類,其他,6
47' 經典棒球帽 卡其,包包/配件/精品,帽子,6
奇肌復活草保濕面膜 175g 20271Bb lab,美妝保養,化妝品,6
【Starnic星采醫美保養品】星采奇肌修復菁粹❤️超值版(60ml)，有效日期：2026/05 (一般/一般) 2158 元 x,家電影音,生活家電,6
【Starnic星采醫美保養品】星采3D魔法生物纖維面膜PLUS+(5入/盒)，有效日期：20,家電影音,生活家電,6
【預購商品2月底開始出貨】〔藍芽體脂機套組〕72%機能巧克力(50片)任選2包+贈送藍芽體脂機x1台 5760 NTD x,食品,餐飲,6
公版尺寸【圓形貼紙】印刷,其他大類,其他,6
【預購含運】星空《海灘蕾塞》鏈鋸人蕾塞篇Chainsaw Man電次reze波姆瑪奇瑪帕瓦動畫裝飾畫,食品,酒類,6
【檸檬大叔】半乳寡糖檸檬 2盒,郵購與傳銷,其他傳銷事業,6
521 三 傍晚小流浪下午 1830 1930 新埔 4號出口 人氣再販原本沒有要賣的開心果塔 6吋,食品,甜點,6
商品總金額 8994 TWD x,其他大類,其他,6
【就愛玩】全新現貨 NS Switch 超級瑪利歐 RPG 中文版 台灣公司貨,電玩遊戲,動作類,6
【檸檬大叔】×李亭香 中秋聯名禮盒-四口味綜合版,郵購與傳銷,其他傳銷事業,6
奇幻漂流 286 TWD x,書籍及雜誌期刊,漫畫,6
孤影相依 184 TWD x,書籍及雜誌期刊,漫畫,6
信用卡代收費 20 TWD x,書籍及雜誌期刊,漫畫,6
【橫式】1片版型 - S,其他大類,其他,6
線上課 - 棉花糖甜筒系列（半圓/冰淇淋）-棉花糖甜筒系列,服務、票券,課程,6
【免運】草莓生乳酪蛋糕 5吋【最快到貨日03/29 ❘ 最後到貨日03/31】,食品,甜點,6
臺北場早鳥票,服務、票券,系統費,6
Joined® 短簷軟帽【黑】,包包/配件/精品,帽子,6
【就愛玩】預購25年3-6月出貨 Nintendo Sound Clock Alarmo 遊戲主題智慧鬧鐘 台灣代理版,電玩遊戲,遊戲主機與周邊配件,6
MET24 連帽長外套 - 數量: 1#,鞋類,運動鞋,6
奇幻 獨角獸 里爾系列29吋,運動/健身,運動用品,6
奇妙的化學實驗 僅1梯 1250 元 x,服務、票券,課程,6
高強度削肩美背鏤空內衣－奶油白除外2筆,服飾,內睡衣,6
強強滾一家激推組合 | 榛果巧克力+米香三寶柑+松露腰果,食品,零食,6
【預購商品】狐吉寶寶 Baby Huchii｜布偶娃娃,娛樂、收藏,娃娃,6
【團購】Mini Dutch & Rookie 滑步車 (1月份團購 )｜統一2/1(四)出貨,運動/健身,運動用品,6
Cofit 苦瓜胜肽 1入 (新上市),健康保健,保健食品,6
【菜單研究所團購2/21-2/28】特級初榨橄欖油★限時24H★買六送六 4320 元 x,食品,食用油調味料,6
致富生財油(隨機出貨,家電影音,生活家電,6
【團購】 芯漾生醫 - 左旋麩醯胺酸,健康保健,保健食品,6
【團購】iRESTORE 生物素滋養軟糖 <br>(原裝進口) - 1瓶（$699）,健康保健,保健食品,6
強打 B2022 薄感棉長腿落地褲 / 白 闆娘自留款,服飾,休閒運動服飾,6
【預購寫真書】Vol.039 Tanya - 特別版,其他大類,其他,6
強強聯手頂配保濕抗老組合,美妝保養,化妝品,6
加拿大非基改美味鮮豆包-1公斤,食品,沖泡品,6
加拿大非基改QQ鮮豆腸-600公克,食品,沖泡品,6
（買3送1）【NOAH】諾亞普羅丁HCP聖補後（50gX15包／盒）廠商直送 750 新台幣 x,健康保健,保健食品,6
（買3送1）【NOAH】諾亞普羅丁HCP聖補後（50gX15包／盒）廠商直送 0 新台幣 x,健康保健,保健食品,6
Joined® 短袖防潑合釦襯衫【黑】,服飾,襯衫,6
營造業職業安全衛生業務主管在職訓練(回訓) - 營造業甲、乙、丙種 - 報名時請上傳初訓證書,服務、票券,課程,6
營造業職業安全衛生業務主管在職訓練(回訓) - 營造業甲、乙、丙種 - 報名時請上傳初訓證書 X1 共1200,服務、票券,課程,6
【小黑師傅團購】 7800 元 x,食品,食用油調味料,6
(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排24號、(IMAX)星際效應_10周年紀念 IMAX雙人吉拿套票 I排25號、 1169 新台幣 x,服務、票券,門票,6
【團購24罐】貓皇族 大貓罐 銀罐系列 170G 紅肉 貓奴最愛份量滿滿 貓罐頭,寵物,寵物零食,6
兔公仔-福氣兔_四月,娛樂、收藏,玩具,6
3C產品,3C與筆電,電腦零組件,6
【預購寫真書】Vol.042 Beatrix - 特別版,其他大類,其他,6
【預購寫真書】Vol.041 LynnLynn - 通常版,娛樂、收藏,卡牌,6
【就愛玩】全新現貨 NS Switch 太鼓之達人 咚咚雷音祭 太鼓達人 中文版,電玩遊戲,音樂類,6
太陽堂官網購物 1600 元 x,食品,餐飲,6
META-全白 AWS-1,鞋類,運動鞋,6
1040.00元X1,其他大類,其他,6
LOOP GEAR A03 便攜保護套 480 元 x,手機平板與周邊,平板周邊,6
商品總金額 5955 TWD x,其他大類,其他,6
商品總金額 5954 TWD x,其他大類,其他,6
惡名昭彰 2743 TWD x,服飾,休閒運動服飾,6
（粉紅色）好好背 全方位收納輕量護脊書包│書包 + 便當袋上學組合│再送大容量帆布提袋,嬰幼童與母親,童裝,6
租車 3000 元 x,服務、票券,生活服務,6
【橘人限定】首批 任天堂 SWITCH 2 瑪利歐賽車世界 同捆組 (下單前請看商品簡述),電玩遊戲,射擊類,6
【團購】 Dr. O - 高EPA魚油,健康保健,保健食品,6
Cofit-純粹極鮮魚油,健康保健,營養品,6
線上課程/學習設備 385 新台幣 x,服務、票券,課程,6
線上課程 碳標籤申請流程解析與實務分享 課程研習證明,服務、票券,課程,6
【莎旗馬成長日誌】 i-Smart 超級神桶 獨家！寶寶摺疊式浴盆浴桶 胭脂紅 (買就送五好禮)+i-Smart 小鴨鴨嬰兒游泳脖圈,嬰幼童與母親,嬰幼童用品,6
空間租賃 Golf24 高雄大樂 : 3 小時,不動產與租賃,房租租賃,6
(JB)日文精修班(2023),書籍及雜誌期刊,商業理財書籍,6
聖誕水晶音樂燈-聖誕雪人款(USB+音樂),居家生活,燈具,6
聖誕水晶音樂燈-聖誕老人款(USB+音樂),居家生活,燈具,6
Joyce 日常保養組,美妝保養,化妝品,6
太空美學-灰黑-16吋筆電後背包 男包,包包/配件/精品,背包,6
【預購活動】粘土人 Shin1300TWD,娛樂、收藏,玩具,6
太空牙牙 - 探索小隊,娛樂、收藏,公仔,6
1212組合,服飾,其他服飾,6
111學年度下學期四年級OC國小兩學年進度課(180堂),服務、票券,課程,6
太空美學-黑-滌綸後背包 男包,包包/配件/精品,背包,6
