ItemName,original_type,original_subtype,frequency
[限定特價$599] 全能透亮精萃,美妝保養,化妝品,3
綠拿鐵鮮凍包【贈品】,食品,飲料,3
MCG 大地根迭系列沐春保濕洗髮精500ml 399 元,美妝保養,洗髮乳洗髮精,3
林志誠老師6大主題114單元影片送隨身碟,服務、票券,課程,3
林家兄弟 水洗照片Tee,其他大類,其他,3
2025中秋限定_綜合「小口愛」迷你磅蛋糕禮盒（6入）-單一規格,食品,生鮮食品,3
林強 客人 臺灣之聲 VA Lim Giong and Guests Sounds of Taiwan 合輯 黑膠1LP,食品,飲料,3
林導商學院｜故事行銷一日工作坊丨10月場-2人_台中場10/25(六),服務、票券,禮券,3
林導商學院｜定位標籤一日工作坊丨11月場-2人_雲林場11/13(四),服務、票券,禮券,3
林婕專屬Mild Life 方塊酥無線麥克風音響行動KTV 曜石黑黑色喇叭包預購,家電影音,生活家電,3
ANDIS ProFoil Plus 金箔鈦金刮鬍刀 2 代 (560289),美妝保養,美容工具,3
林導商學院｜品牌定位一日工作坊 6月場-06/13(五)桃園場,服務、票券,禮券,3
林家謙 Terence Lam -L*UNDERGROUND Live at the O2 (2CD) 英國音樂會現場錄音2CD,娛樂、收藏,娃娃,3
林太太-原味滴雞精組合-25入(散裝),健康保健,保健食品,3
林太太-原味滴雞精組合(7個工作天內出貨，無法指定到貨日)-60入(散裝),食品,生鮮食品,3
林太太-原味滴雞精60ml-60入(散裝),健康保健,保健食品,3
林太太-九尾草滴雞精組合-25入(散裝),健康保健,保健食品,3
林太太 X 養元堂【火熱加開 檔期延長三日】,服務、票券,餐券,3
林太-FIKA系列烤盤38cm (不挑爐具，瓦斯爐電磁爐可用)送弧形剪刀+烤盤提袋38cm+玉子燒鍋鏟25cm+矽膠防燙夾+矽銀烘焙三件組,家電影音,廚房家電,3
林太太【贈品】膠原熬雞精60mlx3包,健康保健,保健食品,3
林嘉芬,其他大類,其他,3
林口｜倍思學院_C教室-週六第2時段(1330-1530),服務、票券,禮券,3
林口｜倍思學院_B教室-週日第1時段(1000-1200),服務、票券,禮券,3
"ANDIS Slimline Pro GTX 無線專業細節小電剪/寬距刀頭 ""鈦銀"" ( 32695 )",美妝保養,美容工具,3
[長條蛋糕] 黑巧克力,食品,蛋糕,3
[長條蛋糕] 包種茶梅,食品,蛋糕,3
[長條蛋糕] 檸檬鳳梨,食品,蛋糕,3
[鄧師傅] 閏年豬腳麵線禮盒1050g(含運),食品,餐飲,3
[遠端組] YMF 40A 指紋 密碼 鑰匙 遠端(手機APP) 四合一,服飾,其他服飾,3
2025中秋限定_「朝顏幸福」甜點禮盒-單一規格,美妝保養,香水,3
[追加費用]-ETC費用1140227-1140302,服務、票券,旅遊票券,3
林口倍思｜A教室-週六第2時段(1330-1530),服務、票券,課程,3
林口倍思｜A教室-週六第1時段(1000-1200),服務、票券,課程,3
林勤勛繳費專用,其他大類,其他,3
林內【RH-9171】導流設計倒T式4D直吸排油煙機90cm(含全台安裝),娛樂、收藏,CD&DVD,3
[追加費用]-清潔費,其他大類,其他,3
"ANDIS Slimline Pro Li 無線專業細節小電剪 ""銀"" ( 32835 )",美妝保養,美容工具,3
"ANDIS Slimline Pro Li 無線專業小電剪 ""安帝斯國度限量版"" 32685 ( Slimline® Pro Li )",美妝保養,美容工具,3
林先生-烘培商品,食品,烘焙食材,3
林口_倍思學院_C教室-週六第2時段(1330-1530),服務、票券,課程,3
枕頭 - 認捐代購(委託採買),教育與社會服務,公益捐款,3
[追加費用]-國道通行費1140207-1140210,服務、票券,旅遊票券,3
[追加費用]-國道通行費1131122-1131124,服務、票券,旅遊票券,3
[追加費用]-國道通行費1130706-1130707,服務、票券,旅遊票券,3
[追加費用]-ETC費用1140321-1140323,服務、票券,旅遊票券,3
[追加費用]-ETC費用1140307-1140310,服務、票券,旅遊票券,3
[追加費用]-ETC費用1140228-1140302,服務、票券,旅遊票券,3
林俊宇委任律師費用,書籍及雜誌期刊,教科參考書,3
林佩萱-烘培商品,食品,烘焙食材,3
(38) 日文3級數,書籍及雜誌期刊,商業理財書籍,3
(35)超值F (96堂-1年，2025),服務、票券,禮券,3
[追加費用]-床包,居家生活,傢具,3
林口_倍思學院_A教室-週日第2時段(1330-1530),服務、票券,課程,3
林口 | 親子理財桌遊寶盒課「預算比一比-小小建築師」(100分鐘) - 【場次 2】2024/02/24(六) 大人 100 TWD x,服務、票券,課程,3
林口 | 親子理財桌遊寶盒課「預算比一比-小小建築師」(100分鐘) - 【場次 2】2024/02/24(六) 小孩 100 TWD x,服務、票券,課程,3
枋山愛文芒果，最晚摘，有最完熟的香甜●5斤大果(6~7顆)x二箱(含運)。5月下旬。#,食品,生鮮食品,3
枋山愛文芒果6kg(24粒)特小果,食品,生鮮食品,3
[超殺福利團] 華盛頓空運道格拉斯 ( 雪火焰水蜜桃 )外觀稍微瑕疵-不影響食用品質!!,其他大類,其他,3
[超早鳥預購]Gaze Pro Note 7.8吋電子紙閱讀器大全套-抹茶（7/7~7/20）,手機平板與周邊,平板電腦,3
[超早鳥預購]Gaze Pro Note 7.8吋電子紙閱讀器大全套-岩灰藍（7/7~7/20),手機平板與周邊,平板電腦,3
[超早鳥預購]Gaze Pro Note 7.8吋全平面電子紙閱讀器大全套-岩灰藍（7/7~7/20),手機平板與周邊,平板電腦,3
[超值囤貨款] 油性髮必備 (控油洗髮&免沖髮油)（💐） 1050 元 x,美妝保養,美髮護理,3
[贈14吋電扇+千元禮券+線]LG 48型 4K evo C2極致系列 AI物聯網電視 OLED48C2PSA含基本安裝,家電影音,大型家電,3
*大包好滿足組 | 3大包-經典原味+杏仁巧克力+抹茶大豆,食品,零食,3
嚐鮮組｜星球寶寶粥嚐鮮包4包(每包150g),嬰幼童與母親,嬰幼童食品,3
[躺狗團2]8週高速燃脂計劃_輕量入門版 TWD 11999 元 X,服務、票券,生活服務,3
枋山愛文芒果-15顆十台斤裝(大箱)-一件 1499 元 x,食品,甜點,3
板橋直營｜A教室-週日第1時段(1000-1200),服務、票券,課程,3
ANDIS 無線 GTX 寬距深齒性能小電剪 74155 ( GTX-EXO™ Cordless Li Trimmer ),美妝保養,美容工具,3
[買2送1] 積雪草修護面霜,美妝保養,化妝品,3
枋山愛文芒果3kg(9-12粒)送禮強推(6/5~6/10完成付款之訂單於6/11、6/12出貨),食品,沖泡品,3
板橋體驗店陳君瑞,服務、票券,門票,3
2025中元法會｜超渡寵物動物靈，將您的思念化為牠的福報,服務、票券,報名費,3
超值組合｜寶寶麵6盒組(每盒320g),嬰幼童與母親,嬰幼童食品,3
[買1送1] RED修飾遮瑕棒,美妝保養,化妝品,3
[講座] 義大利頂級食材答客問：人人都能掌握的鑑賞技巧 - 2023/6/18,服務、票券,課程,3
[視訊簽售應募][預購][MAMAMOO+] 1ST MINI ALBUM TWO RABBITS【SOUNDWAVE視訊簽售應募版(特典:自拍小卡1:1】,娛樂、收藏,CD&DVD,3
(3)雙認證菁英(二年，2025),服務、票券,禮券,3
超值試聞組 天然手工草本線香 八個味道 各兩小盒,居家生活,居家香氛,3
板橋胖太太團購Flextailgear 迷你營燈幫浦真空收納袋699免運 三合一超迷你幫浦 預計35天出貨,戶外/旅行,戶外休閒運動,3
板橋直營｜C教室-週六第2時段(1330-1530),服務、票券,課程,3
板橋旗艦｜B教室-週六第3時段(1600-1800),服務、票券,禮券,3
超值自用3組=山金車糖球12支 (Arnica 9CH) 贈送Homeopathy heals紀念T恤-單一規格,運動/健身,運動健身能量補給,3
[補差價]Artfairy Jewely ╳ 愛愛LOVE 母親節聯名款「藝術家系列-梵高向日葵」-,包包/配件/精品,飾品,3
"[補件方案下單專區,請先來電再下單]Ｅ 石墨烯獨立筒 五件組",運動/健身,運動用品,3
"[補件方案下單專區,請先來電再下單] 優眠護脊銀離子獨立筒床墊",居家生活,居家香氛,3
[蛇來運轉] 頂級魚油+苦瓜胜肽新春特惠組 x,健康保健,保健食品,3
[董總專區] 水力筆+水力筆座｜套裝組（高庫存）,居家生活,收納,3
[董總專區] Whims E010 LED床頭閱讀壁燈｜木橫擔（高庫存）,居家生活,浴室,3
[萌翻了!]漾藍海軍6吋 - 布丁+芋泥 650 元,食品,甜點,3
超值雙人賞鯨｜兩人成行｜含花蓮車站接送｜ 3182 NT x,服務、票券,旅遊票券,3
超值蒜醬綜合三入禮盒(干貝&原味&麻辣),食品,餐飲,3
2025下半年文學招待所｜10.17《傲慢與偏見》第一堂-單一規格,服務、票券,禮券,3
板橋直營_A教室-週日第1時段(1000-1130),服務、票券,課程,3
板橋直營_A教室-週六第1時段(1000-1200),服務、票券,課程,3
板橋旗艦｜C教室-週六第1時段(1000-1200),服務、票券,禮券,3
板橋旗艦｜B教室-週日第2時段(1330-1530),服務、票券,禮券,3
[茜茜團9]8週入門版＋30天份客製化保健品,健康保健,保健食品,3
ANDIS 無線銀通用型電剪 73010 ( Cordless USPro Li Adjustable Blade Clipper ),美妝保養,美容工具,3
ANDIS 限定版 - “平刀頭” 無線通用型電剪 73100 ( Cordless USPro Li Andis Fade Nation ),美妝保養,美容工具,3
超優質-中橫公路單程接駁(花蓮⇄清境農場，經碧綠神木、武嶺),服務、票券,旅遊票券,3
超值雙人賞鯨｜兩人成行｜含花蓮車站接送｜ 1494 NT x,服務、票券,旅遊票券,3
松露鮮筍菇菇包（奶素）4入,食品,米,3
松露野菇鹹派 - 8吋,美妝保養,防曬品,3
2025三等警特內軌行政警察-中華民國憲法,服務、票券,課程,3
2025一月,金融服務,其他金融服務,3
ANDIS 限定版 - 金色無線大師電剪 12545（Master Cordless Limited Edition Gold Clippe ）,美妝保養,美容工具,3
[花草團1] FLC 8週腰瘦版＋加購30天保健品,運動/健身,運動健身能量補給,3
超冠體育-18000點數,鞋類,運動鞋,3
超全面客製化手工書挑選指南,家電影音,影音平台,3
超全能不沾烤盤,家電影音,廚房家電,3
松露玫瑰鹽115g買一送二[ 一組免運],食品,餐飲,3
[自然發音拼讀] Junior Learning Decoding Flashcards (盒損特惠區),書籍及雜誌期刊,自我成長書籍,3
[自取] 超值練習皮套組,運動/健身,運動健身能量補給,3
[股海老牛]抱緊股投資策略 7990 NTD x,服務、票券,課程,3
[股海老牛]抱緊股投資策略 790 NTD x,服務、票券,課程,3
[職人嚴選]日本青森空運 ( 名月蘋果 ),食品,生鮮食品,3
松阪豬+鱸魚 藜麥餐#,食品,蛋糕,3
超凝小姐｜寄倉好禮 - 印地安寵物帳篷 x 1,寵物,寵物用品,3
"超凝小姐｜益生菌除臭豆腐砂【小清新系列】 - 台灣, 清新綜合(原味、森林、花園三口味均分), 6包(一箱) $215/包 x 1",寵物,寵物用品,3
"超凝小姐｜益生菌除臭豆腐砂【免運體驗組】 - 台灣, 原味2包入 x 1",寵物,寵物營養保健品,3
"超凝小姐｜益生菌除臭豆腐砂【免運體驗組】 - 台灣, 原味+花園 x 1",寵物,寵物營養保健品,3
"超凝小姐｜益生菌除臭豆腐砂【免運體驗組】 - 台灣, 原味+森林 x 1",寵物,寵物營養保健品,3
超凝小姐｜寄倉好禮 - 暖暖雲朵寵物沙發窩 x 1,寵物,寵物用品,3
2025【除夕】【初二】當天現煮熱年菜【專車宅配請在此下單】-(除夕)台南配送B路線,食品,餐飲,3
松菸散步遊者市集 有飾飾品,包包/配件/精品,飾品,3
松菸平日調香-雙人,服務、票券,生活服務,3
ANFAST PD45W雙向快充電源(星空銀) 1526 元 x,手機平板與周邊,行動電源,3
ANFAST PD45W雙向快充電源(寶石藍) 1526 元 x,手機平板與周邊,行動電源,3
[職人嚴選] 日本空運香川縣 ( 金時紅蜜柑 ),食品,生鮮食品,3
ANFAST PD45W雙向快充電源(芋香紫) 1526 元 x,手機平板與周邊,行動電源,3
[職人嚴選] 日本空運山梨縣 ( 溫室一桃匠 ),食品,生鮮食品,3
松露牛軋糖24入禮盒,食品,零食,3
[職人嚴選] 日本空運 (奈良三色草莓),食品,生鮮食品,3
"超凝小姐｜益生菌除臭豆腐砂米粒型【珍珠奶茶香】 - 珍珠奶茶香, 免運體驗兩入組 $200/包 x 1",寵物,狗飼料,3
超凝小姐｜寄倉好禮 - 韓系絨毛寵物沙發床 x 1,寵物,寵物用品,3
超凝小姐｜奶油吐司貓砂盆 - 奶油吐司貓砂盆-預購 x 1,寵物,寵物用品,3
2025【台中】-卓越盃音樂公開賽 2600 元 x,服務、票券,報名費,3
松語香磚#,居家生活,居家香氛,3
ANGELBIRD AV PRO CFEXPRESS MK2 TYPE B 2TB 記憶卡 公司貨,3C與筆電,儲存裝置,3
【贈品】黑糖核桃紫薯饅頭1入,食品,餐飲,3
【贈品】雙十全家超取箱10％購物金,食品,食用油調味料,3
[職人嚴選] 日本空運 ( 全糖系靜岡蜜柑 ),食品,生鮮食品,3
[職人嚴選] 日本青森不摘葉豐葉 ( 葉乃果蜜蘋果40A ),其他大類,其他,3
松野屋｜新潟縣燕市職人製作 鋁製圓形萬用桶,居家生活,電動工具,3
2025「小口愛」迷你磅蛋糕春節禮盒（12入）-工作室自取（請備註自取日期）,食品,蛋糕,3
超厚實高領露肩毛衣套裝,服飾,外套,3
松樹皮萃取物+ 維生素C膠囊-20顆裝,健康保健,保健食品,3
松果國際親子學院 x 安妞五感遊戲,嬰幼童與母親,兒童玩具,3
松木豆腐模 - 小12*12*8cm,文創商品,設計雜物,3
(2罐折50+滿999送軟積木)【QUAKER桂格】有機米精（500g／罐） 450 新台幣 x,食品,米,3
超可愛澎澎羽絨外套💕,服飾,內睡衣,3
超取限定禮盒4入組(蛋奶素),食品,食用油調味料,3
超取限定禮盒3入組(奶素/蛋奶素),食品,餐飲,3
超取限定免運!【預購商品】好食享購組!買就送不織布紅禮袋,食品,餐飲,3
松柏 子卡12堂 6000 元 x,鞋類,運動鞋,3
松果栗子股份有限公司,金融服務,其他金融服務,3
(2罐折50+3罐送好禮)【QUAKER桂格】有機米精（500g／罐） 450 新台幣 x,食品,米,3
贈品-桂格- 啟蒙小獅子曼哈頓球 (11203)-3 0 新台幣 x,食品,米,3
聖誕購物袋(中,健康保健,保健食品,3
松柏體系員工 700 元 x,服飾,針織,3
松木MATRIC 收納寶氣旋輕盈吸塵器MG-VC0415(甜蜜桃),家電影音,家電美容,3
松木MATRIC 不挑鍋電陶爐MU-HH1201,家電影音,廚房家電,3
松山_全智網B教室-週六第1時段(1000-1200),服務、票券,課程,3
2025_WING STARS_閃耀主場應援巾 - 75芋頭,娛樂、收藏,公仔,3
[續約專用]樂規畫 丈量黑科技,3C與筆電,軟體,3
[總部 魚乾團1] 8 週高速燃脂計劃 福氣版 + 加購 30 天保健品,服務、票券,生活服務,3
超嗨聖誕🎄精美芙袋組🛍️,其他大類,其他,3
ANGULUS 亮片愛心涼鞋 SANDAL WITH HEART DETAIL AND VELCRO CLOSURE - DARK PEACH,鞋類,休閒鞋,3
*婚紗皇冠花熊*-質感紅,包包/配件/精品,飾品,3
松柏 李卡24堂 8147 元 x,服務、票券,禮券,3
ANGULUS 魔鬼氈涼鞋 STARTER SANDAL WITH LOGO TAPE AND VELCRO CLOSURE - BLACK,鞋類,休閒鞋,3
[總部 曾貓團1] 8 週高速燃脂計劃 夏日狠瘦版,服務、票券,生活服務,3
(2罐折100+4罐送洗衣精)【亞培】葡勝納3重強護粉狀配方（850g／罐）效期2025/06 920 新台幣 x,健康保健,日常護理,3
超夯派對唰嘴花生,食品,零食,3
超夯可可流心薄餅捲限自取 M 35人份,食品,米,3
松井 芳饗宴多用料理鍋/電火鍋 SG-175HS 白/綠【贈砧板】,家電影音,廚房家電,3
2025_WING STARS_閃耀主場應援巾 - 99玖玖,娛樂、收藏,公仔,3
[線上美展] 黑鑽眼線膏除外2筆,美妝保養,化妝品,3
[線上美展] 零痂唇部鎖色修護精華,美妝保養,化妝品,3
[線上+實體]緊急止血課程 - 2024/11/3 13:30-14:30,服務、票券,課程,3
[線上 魚乾團2] 8 週高速燃脂計劃 福氣版,服務、票券,生活服務,3
*惜福*細緻100%標準雙人 5*6.2尺 2895 元,居家生活,寢具,3
[線上 靖雯團1]8週高速燃脂計劃_基礎版 TWD 11999 元 X,服務、票券,生活服務,3
[線上 阿淇團1]8週高速燃脂計劃_升級滿福版,服務、票券,生活服務,3
[線上 豬豬隊友團1] 8 週高速燃脂計劃 進階激瘦版,服務、票券,生活服務,3
[線上 茜茜團13]8週高速燃脂計劃_頂規版,服務、票券,生活服務,3
[線上 瑞莎團1] 8 週高速燃脂計劃 激瘦版,服務、票券,生活服務,3
[線上 Kai團1]8週高速燃脂計劃_新年享瘦版 TWD 11999 元 X,服務、票券,生活服務,3
*快閃特價登記* NIKE Dunk Industrial Blue 丹寧牛仔,鞋類,休閒鞋,3
[線上 歐娜團4]8週高速燃脂計劃_超值激瘦版,服務、票券,生活服務,3
[線上 曾貓團2]８週高速燃脂計畫 入門版,服務、票券,生活服務,3
[線上 尼克團3]8週高速燃脂計劃_全面燃脂版,服務、票券,生活服務,3
[線上 尼克團1]８週高速燃脂計畫 超值激瘦版,服務、票券,生活服務,3
[線上 兔女狼團1]8週高速燃脂計劃_超值升級版,服務、票券,生活服務,3
[線上 二伯團1]8週高速燃脂計劃_超值激瘦版,服務、票券,生活服務,3
[線上 U1團2]8週高速燃脂計劃_大推滿福版,服務、票券,生活服務,3
[線上 U1團1] 8 週高速燃脂計劃 大推滿福版,服務、票券,生活服務,3
東道主隱士高粱58度600ml,美妝保養,化妝品,3
東豐有機胚芽米1箱6包,食品,海鮮,3
東豐慶股份有限公司,服務、票券,生活服務,3
東西再多都不怕多功能萌系後背包 雙肩包 藍色,包包/配件/精品,背包,3
東美現職員工 300元 300 元 x,金融服務,其他金融服務,3
東立幣(520),書籍及雜誌期刊,漫畫,3
超好菌粉狀食品-日本啤酒酵母,食品,海鮮,3
東立幣(79),書籍及雜誌期刊,漫畫,3
東立幣(71),書籍及雜誌期刊,漫畫,3
[維修服務] 聽診器檢測服務,家電影音,健康家電,3
[綜合口味]純釀雙果醋氣泡飲(476ml) 小巧箱8入x1箱(8/29到期),食品,飲料,3
[線上 Peachi團2]８週高速燃脂計畫_輕盈入門版,服務、票券,生活服務,3
[線上 PEACHI團1] 8 週高速燃脂計劃 夏日激瘦版＋30天份客製化保健品,服務、票券,生活服務,3
[經典不敗第一本寫真-大禮包組] 限量4組,其他大類,其他,3
[組合商品] 客製訂單,其他大類,其他,3
[紫嫣紅] 餅乾蛋糕禮盒,食品,蛋糕,3
[純銀] Always永遠 情侶手鍊,包包/配件/精品,飾品,3
滴雞精5入-膠原熬雞精,健康保健,保健食品,3
2025_WING STARS_閃耀主場應援巾 - 17ET,娛樂、收藏,公仔,3
東立幣(1100),書籍及雜誌期刊,漫畫,3
東立幣(265),書籍及雜誌期刊,漫畫,3
東立幣(260),書籍及雜誌期刊,漫畫,3
(2箱折200/滿額再送二好禮)【Pampers 幫寶適】極上守護／一級幫拉拉褲（L+102片／箱）彩箱 1299 新台幣 x,健康保健,營養品,3
東立幣(420),書籍及雜誌期刊,漫畫,3
東立幣(370),書籍及雜誌期刊,漫畫,3
東立幣(345),書籍及雜誌期刊,漫畫,3
東立幣(1050),書籍及雜誌期刊,漫畫,3
[精美禮盒] 高雄阿蓮精品 ( 大果珍蜜蜜棗 ),食品,生鮮食品,3
[精美禮盒] 韓國進口巨無霸特A( 新高水梨 ),食品,生鮮食品,3
東立幣(1440),書籍及雜誌期刊,漫畫,3
東立幣(1280),書籍及雜誌期刊,漫畫,3
東立幣(1120),書籍及雜誌期刊,漫畫,3
東湧高梁酒 45度 600ml／瓶【宅配】*2瓶,健康保健,保健食品,3
[精美禮盒] 智利進口 ( 蜜蜂櫻桃 ),食品,生鮮食品,3
2025Wing Stars肖像棒球 - 8-米亞,裝潢與建築,石油及石油周邊,3
2025Wing Stars肖像棒球 - 62-螢螢,裝潢與建築,石油及石油周邊,3
東海樓 雙人湯屋房(五坪) 3400 元 x,戶外/旅行,住宿訂房,3
東森TV限定華陀扶元堂 加碼回饋組 十二味龜鹿鈣強膠原錠30粒x9盒 加碼贈1盒,健康保健,保健食品,3
東海樓 標準雙人客房(五坪) 2900 元 x,戶外/旅行,住宿訂房,3
[精美禮盒] 復古藤編竹籃禮盒 (款式三),其他大類,其他,3
[精美禮盒] 屏東在地特選( 愛文芒果 ),食品,生鮮食品,3
[精美禮盒] 台灣特級 ( 梨山雪梨 ),食品,生鮮食品,3
[嚴選品質] 祕魯空運 ( 巨無霸16mm鮮摘大藍莓 ),其他大類,其他,3
[ 小資自由配] 紐西蘭進口Zespri陽光 ( 黃金奇異果 ),其他大類,其他,3
[精美禮盒] 台東太麻里特選 ( 大目釋迦 ),食品,生鮮食品,3
[精緻禮盒] 華盛頓進口大S小瓢蟲 (8.5R櫻桃 ),食品,生鮮食品,3
[米飯粥媽咪團購]綜合蝴蝶酥(大盒),食品,米,3
[米飯粥媽咪團購]雙拼蝴蝶酥(原味+芝麻)(小盒),食品,米,3
[第二階段實體課程] 緊急止血練習-台北 - 2025/08/10 1500-1600,服務、票券,禮券,3
[第二階段實體課程] 緊急止血實體練習課程 - 2025/07/06 1500-1600,服務、票券,禮券,3
[第二階段實體課程] 緊急止血實體練習課程 - 2025/06/07 1130-1230,服務、票券,禮券,3
[第二階段實體] 緊急止血練習-台南 - 9/28 1030-1130,居家生活,餐廚,3
東海岸淺海活凍九孔,食品,海鮮,3
東海岸活凍白蝦300g(12-13尾入),美妝保養,肥皂香皂,3
東森TV限定華陀扶元堂 養生補氣絕殺專案 古傳滴魚精65ml包6包盒8盒組 加碼贈花旗熬雞精2盒,健康保健,保健食品,3
東森TV限定華陀扶元堂 枸杞金盞花萃取葉黃素凍10條x10盒15g條 水潤晶亮熱銷有感組,健康保健,保健食品,3
"[第二階段實體] CPR+AED技術練習 - 2025/1/8 1600-1700-安妮實驗室(家教班), 中文+英文證書",服務、票券,課程,3
東方不敗 × Xctrl聯名防塵套,手機平板與周邊,手機周邊配件,3
贈高麗天蔘精10包x1盒10ml包,健康保健,保健食品,3
[第二階段實體] 緊急止血練習-台北 - 2026/1/31 11:00-12:00,居家生活,餐廚,3
